"id","co2","inoc","n.trt","rep","focal.area","tla","focal.biomass","leaf.biomass","chlor.biomass","stem.biomass","root.biomass","nodule.biomass","total.biomass","bvr","nmass.focal","nmass.nod","nmass.tl","nmass.tr","nmass.ts","nmass.chl","cmass.focal","cmass.nod","cmass.tl","cmass.tr","cmass.ts","cmass.chl","chlA.ugml","chlB.ugml","chlA.gml","chlB.gml","chlA.g","chlB.g","chlA.gm2","chlB.gm2","chlA.mmolm2","chlB.mmolm2","chl.marea","chlA.mmolg","chlB.mmolg","chl.mmolg","chl.mmolm2","chlA.chlB","disk.area","chl.leaf.area","tleaf","anet","gsw","ci.ca","vcmax25","jmax25","jmax25.vcmax25","rd25","tpu","marea","marea.chl","narea","narea.chl","p.rubisco","p.bioe","p.lightharv","p.photo","p.structure","pnue","iwue","narea.gs","vcmax.gs","leaf.totaln","stem.totaln","root.totaln","root.totalc","nod.totaln","nod.totalc","wpn","cbg","ncost"
"a_y_105_86","a","y","105","086",24.835,404.162,0.121,1.706,0.113,0.835,1.389,0.399,4.442,0.74,0.0339,0.06098,0.03551,0.01346,0.01681,0.03189,0.4255,0.46646,0.44391,0.41359,0.39551,0.4394,2.74925,0.768863333333333,2.74925e-06,7.68863333333333e-07,2.74925e-05,7.68863333333333e-06,0.0909745201853077,0.025442201632473,0.101817014006903,0.028036410716027,49.4854390190497,0.0020575146149094,0.000566558795310155,0.00262407341021956,0.12985342472293,3.57573300846704,3.022,22.835,25.039,20.588,0.561,0.811,90.086,NA,NA,3.317,9.728,48.7215623112543,49.4854390190497,1.65166096235152,1.5780906503175,0.425698893374219,NA,0.0281477437406228,NA,0.0476694262942658,12.4650279138936,36.698752228164,2.94413718779237,160.58110516934,0.06851266,0.01403635,0.01869594,0.57447651,0.02433102,0.18611754,0.12557597,0.76059405,6.05684391687359
"a_y_105_87","a","y","105","087",21.031,418.698,0.089,1.966,0.066,1.036,1.62,0.482,5.17,0.862,0.04369,0.06052,0.03455,0.01686,0.01605,0.04419,0.44187,0.46525,0.44744,0.44738,0.39816,0.45491,3.61887333333333,0.832126666666666,3.61887333333333e-06,8.32126666666666e-07,3.61887333333333e-05,8.32126666666666e-06,0.121520259682113,0.0279424669800761,0.136003245271025,0.0307916151278567,42.1752188638252,0.00322471937158525,0.000730087856266407,0.00395480722785166,0.166794860398881,4.34894527275495,2.978,15.649,25.02,19.962,0.321,0.708,96.058,163.536,1.702,2.933,9.924,42.3184822405021,42.1752188638252,1.84889448908754,1.86372292159243,0.405496895596112,0.0703463555588018,0.0329162673201828,0.508759518475097,0.0350100749748743,10.7967221049221,62.1869158878505,5.75979591616055,299.246105919003,0.07469725,0.0166278,0.0273132,0.7247556,0.02917064,0.2242505,0.14780889,0.9490061,6.42049405823966
"a_y_105_88","a","y","105","088",24.611,326.833,0.108,1.409,0.075,0.707,1.131,0.372,3.694,0.616,0.03843,0.05482,0.03543,0.01594,0.01425,0.0375,0.42945,0.44712,0.44023,0.42997,0.39538,0.43693,2.81663666666667,0.72583,2.81663666666667e-06,7.2583e-07,2.81663666666667e-05,7.2583e-06,0.0941074729925381,0.024250918810558,0.105323357312776,0.0267236589755672,42.9577868148233,0.00245178732709833,0.000622091149405904,0.00307387847650424,0.132047016288343,3.88057350435593,2.993,17.459,25.02,21.646,0.353,0.703,96.317,169.141,1.756,1.441,10.327,43.8828166267116,42.9577868148233,1.68641664296453,1.61091700555587,0.445763176116972,0.0797672048796828,0.0290859742767652,0.55461635527342,0.0403694489883081,12.8354995133046,61.3201133144476,4.77738425768988,272.85269121813,0.05695356,0.01007475,0.01802814,0.48629607,0.02039304,0.16632864,0.10544949,0.65262471,6.18897929236073
"a_y_140_89","a","y","140","089",29.503,580.497,0.147,2.857,0.118,1.366,2.013,0.642,6.996,1.166,0.04023,0.06071,0.03571,0.01592,0.01806,0.03628,0.43847,0.45738,0.44738,0.44278,0.3952,0.44745,3.80826666666667,1.01514333333333,3.80826666666667e-06,1.01514333333333e-06,3.80826666666667e-05,1.01514333333333e-05,0.12689992224814,0.033826835499278,0.142024064921646,0.0372759821253353,53.2659233512391,0.00266632127983832,0.000699809179680129,0.00336613045951845,0.179300047046981,3.75145710129604,3.001,22.153,25.009,23.908,0.333,0.657,116.036,197.705,1.704,1.864,12.089,49.8254414805274,53.2659233512391,2.00447751076162,1.93248769918295,0.451811918271004,0.0784434750415698,0.0304262351435468,0.56068162845612,0.0405213840871326,11.9272976980999,71.7957957957958,6.01945198426912,348.456456456456,0.11268442,0.02466996,0.03204696,0.89131614,0.03897582,0.29363796,0.20837716,1.1849541,5.68658340482229
"a_y_140_90","a","y","140","090",19.133,299.241,0.072,1.337,0.061,0.606,1.109,0.238,3.351,0.559,0.05378,0.05588,0.03859,0.01531,0.01788,0.03275,0.43876,0.45538,0.44661,0.43534,0.40893,0.41785,3.40150333333333,0.845246666666666,3.40150333333333e-06,8.45246666666666e-07,3.40150333333333e-05,8.45246666666666e-06,0.112446391184573,0.0279420385674931,0.125847938114373,0.030791143032269,56.0507213084627,0.00224525100081757,0.000549344278065874,0.00279459527888344,0.156639081146641,4.02427299328796,3.025,10.883,25.043,19.657,0.353,0.726,92.577,164.836,1.781,3.107,10.658,37.6313176187738,56.0507213084627,2.02381226153766,1.83566112285215,0.357025307561369,0.0647772048503604,0.0188958063415494,0.440698318753279,0.0271688859617731,9.71285744907235,55.685552407932,5.73317921115484,262.257790368272,0.05874757,0.01083528,0.01697879,0.48279206,0.01329944,0.10838044,0.09986108,0.5911725,5.91994899314127
"a_y_140_91","a","y","140","091",23.835,370.935,0.116,1.57,0.092,0.884,1.429,0.346,4.321,0.72,0.04195,0.05816,0.035,0.01415,0.01676,0.03981,0.4347,0.4591,0.44421,0.40559,0.39899,0.44126,3.19057,0.841933333333333,3.19057e-06,8.41933333333333e-07,3.19057e-05,8.41933333333333e-06,0.10561304203906,0.027869358931921,0.11820017911278,0.0307110526319559,45.5017557742717,0.00259770589291445,0.000674942144745126,0.00327264803765958,0.148911231744736,3.78957558001426,3.021,20.219,25.015,19.88,0.217,0.588,117.178,196.6,1.678,3.77,11.603,48.6679253199077,45.5017557742717,2.04161946717013,1.81142489737376,0.447958111051745,0.0765859449449439,0.0283683869338787,0.552912442930567,0.0385053515443227,9.73736796679134,91.6129032258064,9.40838464133699,539.990783410138,0.0636756,0.01481584,0.02022035,0.57958811,0.02012336,0.1588486,0.11883515,0.73843671,6.21395866458704
"a_y_140_92","a","y","140","092",28.517,319.953,0.126,1.426,0.081,0.778,1.308,0.325,3.918,0.653,0.04717,0.05392,0.06724,0.016,0.0198,0.04231,0.43836,0.45259,0.44354,0.43498,0.35577,0.45187,2.83882333333333,0.682086666666666,2.83882333333333e-06,6.82086666666666e-07,2.83882333333333e-05,6.82086666666666e-06,0.0954547186729433,0.0229349921542255,0.10683116996222,0.025273554116638,42.4039367605486,0.00251936914644238,0.000596019050291382,0.00311538819673376,0.132104724078858,4.16196866478356,2.974,19.102,25.021,18.082,0.2,0.601,100.316,162.756,1.622,2.913,9.174,44.1841708454606,42.4039367605486,2.08416733878038,1.79411056433881,0.375667602007254,0.062107604949451,0.0240167147588703,0.461791921715575,0.0329774061842505,8.67588684629388,90.41,10.4208366939019,501.58,0.10564843,0.0154044,0.020928,0.56895384,0.017524,0.14709175,0.15950483,0.71604559,4.48917810200481
"a_y_210_93","a","y","210","093",27.713,494.849,0.127,2.169,0.112,1.389,1.915,0.344,5.929,0.988,0.04172,0.05307,0.03335,0.01944,0.01553,0.04482,0.43929,0.45756,0.43949,0.44126,0.39707,0.45683,3.68065,0.893723333333333,3.68065e-06,8.93723333333333e-07,3.68065e-05,8.93723333333333e-06,0.122852136181575,0.029830551846907,0.137493857015115,0.0328722181966423,45.1977401129943,0.00304205158645942,0.000727297827600711,0.00376934941406013,0.170366075211757,4.11833266820082,2.996,24.78,25.014,17.55,0.203,0.602,106.878,160.104,1.498,4.425,10.056,45.8268682567748,45.1977401129943,1.91189694367264,2.02576271186441,0.436304769908345,0.0666005879686593,0.0328540871093884,0.535759444986393,0.0378199476344314,9.17936505839455,86.4532019704433,9.41821154518544,526.492610837438,0.08230723,0.02157117,0.0372276,0.8450129,0.01825608,0.15740064,0.15936208,1.00241354,6.29016350690202
"a_y_210_94","a","y","210","094",21.633,246.985,0.089,1.151,0.063,0.515,1.089,0.044,2.862,0.477,0.05832,0.04833,0.04238,0.02079,0.02039,0.03397,0.43746,0.44842,0.43981,0.41115,0.38928,0.43413,2.88334,0.710343333333333,2.88334e-06,7.10343333333333e-07,2.88334e-05,7.10343333333333e-06,0.118558388157895,0.0292081962719298,0.132688372998506,0.0321864042579147,57.7981651376147,0.00229571946933922,0.000556875883192492,0.00285259535253172,0.16487477725642,4.05907941230297,2.432,10.9,25.027,20.283,0.327,0.708,94.832,155.165,1.636,2.643,NA,41.1408496278833,57.7981651376147,2.39933435029816,1.96340366972477,0.308482306782285,0.051433177311793,0.0177864780679119,0.37770196216199,0.0259404441478303,8.45359463864614,62.0275229357798,7.33741391528488,290.006116207951,0.05764402,0.01050085,0.02264031,0.44774235,0.00212652,0.01973048,0.0929117,0.46747283,5.03136666318666
"a_y_210_95","a","y","210","095",23.739,558.135,0.096,2.672,0.155,1.39,2.172,0.291,6.68,1.113,0.05354,0.04833,0.03415,0.01789,0.01659,0.03715,0.43966,0.43274,0.43934,0.44438,0.39781,0.43381,4.38094333333333,1.13988,4.38094333333333e-06,1.13988e-06,4.38094333333333e-05,1.13988e-05,0.14023506188647,0.0364878361075544,0.156948508563385,0.0402083111370673,55.2939497716895,0.0028384390916444,0.000727173792125335,0.00356561288376973,0.197156819700453,3.84333731036015,3.124,28.032,25.031,21.764,0.398,0.735,101.164,173.144,1.712,3.148,10.056,40.4397826361683,55.2939497716895,2.16514596234045,2.05417023401826,0.36467411281285,0.0636005141955767,0.0242171554573962,0.452491782465823,0.0280676093373678,10.0519781938737,54.6834170854271,5.44006523201119,254.180904522613,0.10468734,0.0230601,0.03885708,0.96519336,0.01406403,0.12592734,0.18066855,1.0911207,6.03935051230554
"a_y_210_96","a","y","210","096",26.667,455.439,0.115,2.078,0.091,1.258,1.846,0.274,5.547,0.925,0.0454,0.05569,0.0341,0.01659,0.01554,0.04047,0.4358,0.46069,0.441,0.41786,0.41293,0.45431,3.25741666666667,0.94219,3.25741666666667e-06,9.4219e-07,3.25741666666667e-05,9.4219e-06,0.109162756925827,0.0315747319034853,0.122172954892309,0.034794243229512,48.0261769052143,0.00254388258164776,0.000724484967816256,0.00326836754946402,0.156967198121821,3.45728214762061,2.984,18.948,25.022,21.377,0.372,0.724,94.115,155.52,1.652,1.594,9.834,43.1244609442382,48.0261769052143,1.95785052686841,1.94361937935402,0.375184973255287,0.0631752654086586,0.0261783544210174,0.464538593084963,0.0339402264158391,10.9186067611569,57.4650537634409,5.26303905072154,252.997311827957,0.0802122,0.01954932,0.03062514,0.77136956,0.01525906,0.12622906,0.14564572,0.89759862,6.16289047148107
"a_y_280_97","a","y","280","097",26.679,624.18,0.11,3.043,0.112,1.662,3.019,0.249,8.085,1.348,0.05615,0.0502,0.0349,0.01435,0.01578,0.0475,0.44284,0.45261,0.44261,0.41506,0.39492,0.45918,3.84469333333333,0.883439999999999,3.84469333333333e-06,8.83439999999999e-07,3.84469333333333e-05,8.83439999999999e-06,0.130240289069557,0.0299268292682927,0.145762542187057,0.0329783125263564,46.6491732267067,0.00312465435300808,0.000706943129861867,0.00383159748286995,0.178740854713413,4.35195749947176,2.952,24.009,25.025,23.245,0.402,0.721,103.866,181.191,1.744,1.923,10.836,41.2309306945538,46.6491732267067,2.31511675849919,2.21583572826857,0.350160077429596,0.0622449443516452,0.024814036965077,0.437219058746319,0.0269659432571889,10.0405303165223,57.8233830845771,5.75899691168954,258.373134328358,0.118666,0.02622636,0.04332265,1.25306614,0.0124998,0.11269989,0.20071481,1.36576603,6.80451048928577
"a_y_280_98","a","y","280","098",24.562,493.377,0.105,2.246,0.105,1.217,1.941,0.141,5.65,0.942,0.04784,0.05449,0.03297,0.01559,0.01712,0.04584,0.443,0.46138,0.4365,0.43492,0.39779,0.46458,3.63325666666667,0.85991,3.63325666666667e-06,8.5991e-07,3.63325666666667e-05,8.5991e-06,0.12030651214128,0.0284738410596026,0.134644841290283,0.0313771706608512,44.1826215022091,0.00304746157453673,0.000710169962623932,0.00375763153716066,0.166022011951134,4.22515922208914,3.02,23.765,25.023,11.496,0.101,0.522,80.287,135.312,1.685,3.077,7.818,42.7489618109274,44.1826215022091,2.04511033303477,2.02533136966127,0.306404125870595,0.0526211009281127,0.0285621126266393,0.387587339425347,0.0320994916871321,5.62121261347348,113.821782178218,20.2486171587601,794.920792079208,0.08409702,0.02083504,0.03026019,0.84417972,0.00768309,0.06505458,0.14287534,0.9092343,6.36382947540142
"a_y_280_99","a","y","280","099",29.348,653.678,0.142,3.071,0.105,1.776,2.631,0.248,7.831,1.305,0.04522,0.05433,0.03381,0.01617,0.01435,0.04237,0.43947,0.454,0.44112,0.44856,0.40614,0.45785,3.73872333333333,0.861566666666666,3.73872333333333e-06,8.61566666666666e-07,3.73872333333333e-05,8.61566666666666e-06,0.124168825417912,0.0286139709952397,0.138967471452935,0.0315315889178041,46.6687408329259,0.00297774203830437,0.000675646875296832,0.0036533889136012,0.170499060370739,4.33944751808721,3.011,22.499,25.017,17.372,0.17,0.549,100.622,166.926,1.659,1.902,9.912,48.384898459861,46.6687408329259,2.18796510835491,1.97735454909107,0.358937368802409,0.0606769796409667,0.0293787054288223,0.448993053872198,0.0356397484688423,7.93979754689125,102.188235294118,12.870382990323,591.894117647059,0.11499985,0.0254856,0.04254327,1.18016136,0.01347384,0.112592,0.19650256,1.29275336,6.57881179766818
"a_y_280_100","a","y","280","100",27.318,588.933,0.137,3.135,0.135,1.667,2.583,0.306,7.826,1.304,0.04229,0.05172,0.02847,0.01615,0.01263,0.03361,0.43836,0.46152,0.44275,0.44762,0.40563,0.45123,4.19931666666667,1.04884333333333,4.19931666666667e-06,1.04884333333333e-06,4.19931666666667e-05,1.04884333333333e-05,0.134206349206349,0.033520080963034,0.1502012839323,0.0369379494231588,56.2125249833444,0.00267202521105045,0.000657112439515987,0.00332913765056644,0.187139233355459,4.00375969719024,3.129,24.016,24.993,15.482,0.144,0.533,103.542,168.514,1.627,3.32,10.574,50.150084193572,56.2125249833444,2.12084706054616,1.88930296469021,0.381042413647083,0.0631927122412094,0.0286260465664906,0.472861172454783,0.0386452941976351,7.29991345816943,107.513888888889,14.7281045871261,719.041666666667,0.10075633,0.02105421,0.04171545,1.15620246,0.01582632,0.14122512,0.17935231,1.29742758,7.23396080039337
"a_y_350_101","a","y","350","101",28.422,572.119,0.139,2.668,0.104,1.452,2.505,0.118,6.847,1.141,0.04599,0.05586,0.08307,0.02065,0.0178,0.0388,0.43406,0.45464,0.44804,0.44915,0.40301,0.44653,3.72516666666667,0.92198,3.72516666666667e-06,9.2198e-07,3.72516666666667e-05,9.2198e-06,0.123186728395062,0.0304887566137566,0.137868326482145,0.0335975366830381,50.0891008043154,0.00275246159879691,0.000670755436682616,0.00342321703547953,0.171465863165184,4.04039856251401,3.024,20.763,25.033,26.941,0.556,0.753,130.887,230.225,1.759,3.772,13.482,48.9057772148336,50.0891008043154,2.2491766941102,1.94345711120744,0.454191560781254,0.0814084089149682,0.0270668883392004,0.562666858035423,0.0351896873186231,11.9781607512424,48.455035971223,4.0452818239392,235.408273381295,0.23280633,0.0258456,0.05172825,1.12512075,0.00659148,0.05364752,0.31697166,1.17876827,3.71884435977652
"a_y_350_102","a","y","350","102",32.923,639.923,0.144,3.026,0.108,1.672,3.038,0.148,7.992,1.332,0.05431,0.05411,0.03611,0.01712,0.01909,0.04485,0.44378,0.45799,0.44686,0.41906,0.39526,0.45883,3.49427666666667,0.832006666666666,3.49427666666667e-06,8.32006666666666e-07,3.49427666666667e-05,8.32006666666666e-06,0.118570636805791,0.0282323266598801,0.132702081460522,0.0311110302928803,46.7471756914686,0.00283871869257634,0.000665516789681864,0.0035042354822582,0.163813111753403,4.19981811043181,2.947,23.103,25.026,17.18,0.226,0.636,87.656,139.422,1.591,2.584,9.446,43.7384199495793,46.7471756914686,2.37543358746165,2.09661082976237,0.288008216207369,0.0466797772869607,0.0234628511893554,0.358150844683685,0.0285289084532298,7.23236384746005,76.0176991150442,10.5107680861135,387.858407079646,0.12295498,0.03191848,0.05201056,1.27310428,0.00800828,0.06778252,0.2148923,1.3408868,6.23980849942041
"a_y_350_103","a","y","350","103",22.565,311.52,0.087,1.365,0.068,0.689,0.926,0.046,3.094,0.516,0.06275,0.04938,0.04667,0.01873,0.0213,0.05664,0.43174,0.44283,0.44373,0.42197,0.39716,0.45562,3.27964,0.734939999999999,3.27964e-06,7.34939999999999e-07,3.27964e-05,7.34939999999999e-06,0.109284905031656,0.024489836721093,0.12230966081147,0.0269869381038414,40.2748163942194,0.00303687693108949,0.000670069798448909,0.0037069467295384,0.149296598915311,4.46245952050508,3.001,16.884,25.031,23.677,0.372,0.695,109.452,191.406,1.749,1.973,11.558,38.5552847329936,40.2748163942194,2.41934411699535,2.28116560056859,0.353095496500122,0.0629213833815296,0.0214817630107259,0.437498642892378,0.0235064664416379,9.78653670375967,63.6478494623656,6.50361321772943,294.225806451613,0.0734308,0.0146757,0.01734398,0.39074422,0.00227148,0.02037018,0.10772196,0.4111144,3.81644002764153
"a_y_350_104","a","y","350","104",30.781,548.742,0.143,2.695,0.118,1.598,2.873,0.134,7.418,1.236,0.04889,0.0528,0.04082,0.01544,0.01425,0.03556,0.44244,0.45384,0.43432,0.42389,0.40649,0.44475,3.10926666666667,1.04090666666667,3.10926666666667e-06,1.04090666666667e-06,3.10926666666667e-05,1.04090666666667e-05,0.105649563937026,0.0353688979499377,0.118241053750966,0.0389752806703667,51.5103893836214,0.00229547971129418,0.000756648923387086,0.00305212863468126,0.157216334421333,2.98707537019009,2.943,22.908,25.026,22.139,0.31,0.659,104.669,173.212,1.655,1.561,10.907,46.4572301094831,51.5103893836214,2.27129398005263,1.83170944648158,0.359675492323929,0.0606519804529516,0.0227012672952734,0.443028740072154,0.0324458463856211,9.74730712731735,71.4161290322581,7.32675477436332,337.641935483871,0.12277019,0.0227715,0.04435912,1.21783597,0.0070752,0.06081456,0.19697601,1.27865053,6.49140232863891
"a_y_630_105","a","y","630","105",24.642,340.353,0.118,1.779,0.107,0.925,1.197,0.02,4.028,0.671,0.05895,0.05288,0.04342,0.02121,0.02456,0.04888,0.44361,0.44565,0.44598,0.4254,0.38881,0.46384,3.66828,0.946806666666666,3.66828e-06,9.46806666666666e-07,3.66828e-05,9.46806666666666e-06,0.121506459092415,0.0313615987633874,0.135987799904215,0.0345593780107193,51.7858871358049,0.00262596254357092,0.000667351278932226,0.00329331382250314,0.170547177914934,3.87437069165828,3.019,20.662,25.019,22.635,0.328,0.677,115.812,198.996,1.718,3.782,11.354,47.8857235613992,51.7858871358049,2.82286340394448,2.53129416319814,0.320206261246052,0.056065389432358,0.0203149900378018,0.396586640716211,0.0272285744644911,8.01845387501617,69.0091463414634,8.6062908656844,353.085365853659,0.09050793,0.022718,0.02538837,0.5092038,0.0010576,0.008913,0.1396719,0.5181168,3.70952782914817
"a_y_630_106","a","y","630","106",30.925,667.089,0.135,3.772,0.131,1.916,1.936,0.057,7.812,1.302,0.0626,0.05235,0.05694,0.02361,0.01869,NA,0.44744,0.45475,0.44055,0.41801,0.41424,NA,3.73764333333333,1.14814666666667,3.73764333333333e-06,1.14814666666667e-06,3.73764333333333e-05,1.14814666666667e-05,0.12687180357547,0.0389730708305046,0.141992595019048,0.0429469523295587,54.9773375860332,0.00258274775123197,0.000781175557334905,0.00336392330856687,0.184939547348607,3.25537097467222,2.946,23.828,25.033,22.972,0.417,0.727,106.955,182.943,1.71,2.916,10.722,43.6540016168149,54.9773375860332,2.73274050121261,NA,0.305470179600625,0.0532424170615471,0.0195406523878412,0.378253249050013,0.0247322372157184,8.40621346586203,55.0887290167866,6.55333453528204,256.486810551559,0.23142928,0.03581004,0.04570896,0.80926736,0.00298395,0.02592075,0.31593223,0.83518811,2.64356729289696
"a_y_630_107","a","y","630","107",34.201,568.462,0.156,3.164,0.116,1.706,3.018,0.042,8.046,1.341,0.05871,0.0486,0.04441,0.02158,0.02305,NA,0.4478,0.44738,0.43896,0.41392,0.40103,NA,3.68550333333333,1.14365333333333,3.68550333333333e-06,1.14365333333333e-06,3.68550333333333e-05,1.14365333333333e-05,0.124258372668015,0.0385587772533153,0.13906769109245,0.042490415389286,48.2428779372011,0.00288265744165342,0.000880760377616708,0.00376341781927013,0.181558106481736,3.22257035931634,2.966,24.045,25.019,21.393,0.287,0.652,103.883,174.438,1.679,1.973,9.967,45.6127013830005,48.2428779372011,2.67792169819596,NA,0.302769922992025,0.0518064202653835,0.0233097525233126,0.377886095780721,0.0268262354658627,7.98865777681695,74.5400696864112,9.33073762437617,361.961672473868,0.15648236,0.0393233,0.06512844,1.24921056,0.0020412,0.01878996,0.2629753,1.26800052,4.82174759378542
"a_y_630_108","a","y","630","108",31.425,430.514,0.157,1.913,0.158,1.071,3.276,0.04,6.458,1.076,0.05868,0.04958,0.05774,0.02339,0.02206,NA,0.4483,0.449,0.44459,0.42559,0.40102,NA,4.29511,1.15690333333333,4.29511e-06,1.15690333333333e-06,4.29511e-05,1.15690333333333e-05,0.148619723183391,0.0400312572087659,0.166332467665041,0.044113036473675,62.7257930048831,0.00265173957469286,0.000703267896035063,0.00335500747072793,0.210445504138716,3.71259194804521,2.89,25.189,25.002,11.374,0.117,0.587,66.162,112.535,1.701,2.707,NA,49.9602227525855,62.7257930048831,2.93166587112172,NA,0.176140926068711,0.0305290650232715,0.0207907756753295,0.227460766767312,0.0278100487805214,3.8797054302945,97.2136752136752,25.0569732574506,565.48717948718,0.12894082,0.02362626,0.07662564,1.39423284,0.0019832,0.01796,0.23117592,1.41219284,6.10873675770383
"a_n_0_109","a","n","0","109",20.596,167.935,0.078,0.601,0.056,0.371,0.516,0.173,1.717,0.286,0.03614,0.06176,0.03371,0.03864,0.01503,NA,0.42472,0.44085,0.43284,0.42331,0.39633,NA,2.01609,0.63242,2.01609e-06,6.3242e-07,2.01609e-05,6.3242e-06,0.0675633378016086,0.0211936997319035,0.0756156481758554,0.0233547111550833,38.9294403892944,0.00194237696251729,0.000599924142796203,0.00254230110531349,0.0989703593309387,3.18789728345087,2.984,14.385,24.999,14.376,0.14,0.561,87.779,149.242,1.7,2.767,8.609,37.8714313458924,38.9294403892944,1.36867352884055,NA,0.500560853854079,0.0867224527656806,0.0255803300831462,0.612863636702906,0.0405304826461112,10.5036005278617,102.685714285714,9.77623949171822,626.992857142857,0.02510247,0.00557613,0.01993824,0.21842796,0.01068448,0.07626705,0.06130132,0.29469501,4.80731915723838
"a_n_0_110","a","n","0","110",6.439,40.69,0.028,0.136,0.013,0.139,0.314,0,0.602,0.1,0.01221,NA,0.01265,0.00652,0.00517,NA,0.37839,NA,0.37658,0.37062,0.41194,NA,0,0.27854,0,2.7854e-07,0,2.7854e-06,0,0.0148159574468085,0,0.0163266636327465,39.9876960935097,0,0.000408292180538916,0.000408292180538916,0.0163266636327465,0,1.88,3.251,25.003,1.569,0.017,0.624,5.932,15.502,2.613,-0.289,1.145,43.4850132008076,39.9876960935097,0.530952011181861,NA,0.0871990982430007,0.0232205671101453,0.0121596956455637,0.12257936099871,0.126609162366177,2.95506932256932,92.2941176470588,31.2324712459918,348.941176470588,0.00222101,0.00071863,0.00204728,0.11637468,0,0,0.00498692,0.11637468,23.3359829313484
"a_n_0_111","a","n","0","111",6.968,35.428,0.031,0.102,0.017,0.164,0.588,0,0.871,0.145,0.01235,NA,0.01514,0.00758,0.00607,NA,0.38309,NA,0.39263,0.38206,0.40735,NA,0,0.02932,0,2.932e-08,0,2.932e-07,0,0.00158229897463573,0,0.00174363777825793,43.1800863601727,0,4.0380599605891e-05,4.0380599605891e-05,0.00174363777825793,0,1.853,3.937,24.986,1.832,0.027,0.714,9.801,21.273,2.17,0.68,NA,44.4890929965557,43.1800863601727,0.549440298507463,NA,0.139224607230113,0.0307927581145846,0.00118897606495078,0.171206341409648,0.126293291076382,3.33430220713073,67.8518518518519,20.3496406854616,363,0.00213708,0.00099548,0.00445704,0.22465128,0,0,0.0075896,0.22465128,29.5998840518604
"a_n_0_112","a","n","0","112",13.508,108.095,0.049,0.395,0.034,0.268,0.283,0.117,1.097,0.183,0.04725,0.06026,0.0372,0.01512,0.01615,NA,0.42788,0.46197,0.43317,0.40289,0.40558,NA,2.29117333333333,0.68267,2.29117333333333e-06,6.8267e-07,2.29117333333333e-05,6.8267e-06,0.0767819481680072,0.0228776809651474,0.0859329477767536,0.0252103992034419,35.185760115906,0.00244226492460815,0.00071649437500841,0.00315875929961656,0.111143346980196,3.3561945498313,2.984,9.663,25.025,19.113,0.215,0.605,103.735,179.573,1.731,2.522,10.673,36.2748001184483,35.185760115906,1.71398430559668,NA,0.472372484244182,0.083324853179177,0.0243098358796849,0.580007173303044,0.0304840384793227,11.1512106252025,88.8976744186047,7.97202002603109,482.488372093023,0.01861575,0.0043282,0.00427896,0.11401787,0.00705042,0.05405049,0.03427333,0.16806836,4.90376511415728
"a_n_35_113","a","n","35","113",4.487,34.084,0.018,0.089,0.012,0.124,0.358,0,0.583,0.097,0.02866,NA,0.0246,0.02494,0.00774,NA,0.39083,NA,0.41294,0.3785,0.39891,NA,0.0543333333333333,0.0375966666666667,5.43333333333333e-08,3.75966666666667e-08,5.43333333333333e-07,3.75966666666667e-07,0.0047369950595757,0.00327782621331008,0.00530155796753892,0.00361204911821888,36.8098159509203,0.000144025658118141,9.81273343782795e-05,0.00024215299249642,0.0089136070857578,1.44516357833141,1.147,3.26,25,8.35,0.15,0.752,32.525,61.813,1.9,0.177,4.526,40.1158903498997,36.8098159509203,1.14972141742813,NA,0.220795798606974,0.0427590019963232,0.00307242266695959,0.266627223270257,0.0522691667533298,7.26262890594712,55.6666666666667,7.66480944952084,216.833333333333,0.0030492,0.00095976,0.00892852,0.135503,0,0,0.01293748,0.135503,10.4736780269419
"a_n_35_114","a","n","35","114",8.483,76.581,0.041,0.288,0.027,0.261,0.801,0,1.377,0.23,0.01296,NA,0.03816,0.00799,0.00542,NA,0.38049,NA,0.39068,0.40179,0.41865,NA,0,0.08063,0,8.063e-08,0,8.063e-07,0,0.00454253521126761,0,0.00500571392031429,45.8170711013066,0,0.000109254341231156,0.000109254341231156,0.00500571392031429,0,1.775,5.893,24.998,3.396,0.051,0.72,17.354,35.823,2.064,1.156,NA,48.3319580337145,45.8170711013066,0.62638217611694,NA,0.216235165722931,0.0454844472853145,0.00306549778987531,0.264785110798121,0.124301040345012,5.42161020776874,66.5882352941177,12.2820034532733,340.274509803922,0.01187136,0.00141462,0.00639999,0.32183379,0,0,0.01968597,0.32183379,16.3483836458148
"a_n_35_115","a","n","35","115",5.061,29.555,0.018,0.068,0.01,0.105,0.185,0,0.368,0.061,0.02391,NA,0.02783,0.00981,0.00935,NA,0.38652,NA,0.41643,0.35096,0.40364,NA,0.02571,0.0977733333333333,2.571e-08,9.77733333333333e-08,2.571e-07,9.77733333333333e-07,0.00209024390243902,0.0079490514905149,0.00233936262877754,0.00875957496172314,24.6062992125984,9.50716972335194e-05,0.000355989126444429,0.000451060823677948,0.0110989375905007,0.262955134324287,1.23,4.064,24.99,3.504,0.057,0.736,17.087,33.247,1.946,1.023,NA,35.56609365738,24.6062992125984,0.850385299347955,NA,0.156825325322262,0.0310940347322516,0.00685997982856847,0.194779339883082,0.0597795831570745,4.12048515265579,61.4736842105263,14.9190403394378,299.771929824561,0.00256192,0.00098175,0.00181485,0.0649276,0,0,0.00535852,0.0649276,12.1167038659928
