"id","week","rd","tLeaf","rd25"
"a_y_70_84",6,2.36271634151402,25.0618949242424,2.35220583094157
"e_n_0_39",6,0.893079529719491,25.2438964562289,0.877569483326061
"e_n_0_40",6,0.78719866610459,25.3927147871573,0.765351773286129
"e_n_105_14",6,1.55381007525915,25.2193693205868,1.52950848928235
"e_n_105_52",6,0.787133682451552,25.282756058201,0.771316913781793
"e_n_105_61",6,0.88143227406756,25.1707557551707,0.870674981716644
"e_n_140_53",6,1.51327778991562,25.2525628835979,1.48607498043023
"e_n_140_54",6,2.1438748491591,24.970675479798,2.14841446670559
"e_n_140_55",6,3.0365553067098,24.8834200420875,3.06223216309296
"e_n_140_56",6,3.35663205215713,25.2358031084656,3.30024881837527
"e_n_210_57",6,5.77843766578398,25.1521382659933,5.71554489717002
"e_n_210_58",6,4.9987109530201,25.0964030555556,4.96413782764979
"e_n_280_61",6,2.97851423242721,24.9396178198653,2.99152162386939
"e_n_280_62",6,3.17529598718373,25.0409232491582,3.16594670644174
"e_n_280_63",6,2.85029942178068,24.5468972222222,2.94561785085282
"e_n_280_64",6,3.08040344758416,25.1219365740741,3.05349032833377
"e_n_35_41",6,2.83959701986648,25.2659303703704,2.78588712328621
"e_n_35_42",6,0.0451386457443789,25.6698477068302,0.0430316682512014
"e_n_35_43",6,0.374312475263882,25.2572474338624,0.36746063520437
"e_n_35_44",6,0.441037608123001,25.3427183946609,0.430328709020072
"e_n_350_65",6,6.33267375991713,25.2697168644781,6.21121157699399
"e_n_350_66",6,3.48651470729391,25.180574484127,3.44153995853075
"e_n_350_67",6,2.65980576929728,24.9050730555556,2.67809908442961
"e_n_350_68",6,1.89381601413752,25.2684550925926,1.85765977747373
"e_n_630_70",6,3.25009780755843,24.7083209259259,3.31948196499409
"e_n_630_71",6,3.34237872251292,25.0370239814815,3.3334734040465
"e_n_630_72",6,2.91371356046489,25.1828888431938,2.87565050940484
"e_n_639_69",6,6.2071459821843,24.9751467592593,6.21828287934447
"e_n_70_45",6,2.21853104855336,25.3168577248677,2.16866177499207
"e_n_70_46",6,3.0561455649017,25.1955757407407,3.01348002861605
"e_n_70_47",6,2.3807070856159,24.9940574410774,2.38172743087027
"e_n_70_48",6,1.61065678443771,25.5970863888889,1.54339459216256
"e_y_0_1",6,2.11790465286765,25.3452040788841,2.06611306761064
"e_y_0_2",6,2.27205442304313,25.308192037037,2.22235687708603
"e_y_0_3",6,3.20040849448164,24.8529305555556,3.23460220854872
"e_y_0_4",6,2.8354074575518,25.2614078282828,2.78267672142923
"e_y_105_13",6,5.8422150693035,25.2787325,5.72646759667643
"e_y_105_15",6,2.63323546803394,25.0323921404521,2.62709582478378
"e_y_105_16",6,3.48699891400832,25.5074222222222,3.36268425036359
"e_y_105_50",6,5.83680490694079,24.9374434259259,5.86321551502336
"e_y_140_17",6,2.79120601172558,25.126068996633,2.76599844974978
"e_y_140_18",6,2.28547041184336,24.9898027777778,2.28715161422761
"e_y_140_19",6,3.15548934829728,25.1481830639731,3.12203096875215
"e_y_140_20",6,7.3216334627984,25.238177962963,7.19742428785707
"e_y_210_21",6,2.54004273063299,25.1023513468013,2.52139645095902
"e_y_210_22",6,2.81533903726567,25.0763376515152,2.79990407977706
"e_y_210_23",6,5.298206400195,25.034055513468,5.28521987187173
"e_y_210_24",6,2.66352137672271,24.9630395454545,2.67063273730233
"e_y_210_59",6,1.97988820735605,25.5532064550265,1.90311275529073
"e_y_210_60",6,2.5156757567463,25.1978221296296,2.48015616865024
"e_y_280_25",6,3.25887037205757,25.1336197558923,3.22768860516822
"e_y_280_26",6,1.8279150502021,25.4732373148148,1.76703312393606
"e_y_280_27",6,3.02775484035517,24.6282712962963,3.11047363270808
"e_y_280_28",6,3.04509495579073,25.0131674747475,3.04220597105106
"e_y_35_6",6,4.85051515415616,25.194567962963,4.7831446601682
"e_y_35_7",6,3.32290310715567,25.2910933730159,3.25419263794368
"e_y_35_8",6,2.599968876255,24.6908072222222,2.65885993153853
"e_y_350_29",6,3.78507763986308,24.896570993266,3.81345422024127
"e_y_350_30",6,3.22889922855567,24.5914575505051,3.32603462550912
"e_y_350_31",6,7.08038416428036,25.112678493266,7.02319338989331
"e_y_350_32",6,1.75705013247579,25.1975696969697,1.7322731469672
"e_y_350_5",6,2.79711532745575,24.7840026515152,2.84116271503164
"e_y_630_33",6,2.23055621287741,24.8759448737374,2.2506347339981
"e_y_630_34",6,4.06652832190655,25.1001,4.03732948685927
"e_y_630_35",6,6.88823680155174,25.1135575,6.83216655245362
"e_y_630_36",6,2.86202434143928,24.9144787962963,2.87974949710853
"e_y_70_10",6,3.0419285535429,25.1671011507936,3.00559162554809
"e_y_70_11",6,2.78468769477319,25.1029480723906,2.76412693956133
"e_y_70_12",6,3.11326871118099,24.8107591329966,3.15616242336689
"e_y_70_9",6,2.96630909926306,25.0674647222222,2.9519301739071
