"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
27,1664313960.1,590.5,2022-09-27 16:26:00,16:26:00,5,"albert","a_n_105_123",1664313957.3,0.00052731554431685,0.527315544316855,-2.0476258493333,422.249402538366,514.532405678516,46.7585112162454,38.3722253579091,0.0313879599467984,2.763817640439,0.0311912637288178,0.0195121093105918,0.00159617556,25.3676902952588,24.99693,3.17909565819108,51.3662910738832,1.68386832441041,3.27815828086244,1.49522733378068,-23.2546155043733,76.8363443326875,5.89564078348111,59.4789657873553,-2.10507533167935,0.526897041604523,-2.0476258493333,427.664667594805,430.180187878788,-0.00295028917749272,63.45,0.527315544316855,17.9084427783206,18.5295384615385,-1.03168573449602e-05,96.6865144459371,10,2,1,0,48367,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313957.3,422.2494,419.9904,18.52935,17.90882,419.041,18.32693,500.0248,90.77584,0.0998963,25.5126,24.99693,999.9,0,0,10006.875,0,0.27582,2.259021,430.2212,427.6492,0.6205208,419.9904,17.90882,1.682018,1.625689,14.73146,14.20447,0.0100011,0,0,0,552.965,0.0100011,-0.1,-1.59,34.7062,40.5248,37.5499,41.3498,38.0248,0,0,0,1664313976.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.29223675,-0.415767467166986,0.0514963997473367,0,0.618078125,0.0220922138836759,0.00261003131386867,1,1,2,"1/2",2.98093,2.7282,0.0866342,0.0872401,0.0901302,0.0886594,27448,27028,30575.6,29851.7,38378.1,35811,46755.6,44383,1.87795,1.89592,0.0499114,0,24.1734,999.9,45.7,30.4,21.9463,63.3282,19.387,1,-0.134162,-0.219436,20.2653,5.2405,11.968,4.97295,3.291,9999,9999,9999,382.7,4.97276,1.87683,1.87494,1.87776,1.87453,1.87805,1.87522,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.208,0.2024,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.3,7547.3,1.10229,2.53174,1.39893,2.34131,1.44897,2.46582,34.8985,13.6417,18,482.919,464.22,24.432,25.3256,29.9999,25.1552,25.2289,22.0887,25.5447,64.4524,24.6444,420,17.9666,101.058,102.065,7
28,1664313965.1,595.5,2022-09-27 16:26:05,16:26:05,5,"albert","a_n_105_123",1664313962.6,0.00052968932531373,0.529689325313732,-2.12138516047445,422.252891518436,517.700466278113,47.0472286774799,38.3732092996085,0.0315584942850161,2.76275017281949,0.0313595859196866,0.0196175076761266,0.00159617556,25.3608517224222,24.9916333333333,3.17809187090322,51.3939870833371,1.68416264726777,3.27696437432815,1.49392922363545,-23.3592992463356,76.6820502370586,5.88573683153984,59.2100839978228,-2.11798621019207,0.527205269230035,-2.12138516047445,427.645484349784,430.232884848485,0.00090132343846322,63.45,0.529689325313732,17.910777847819,18.5343090909091,2.72361705576088e-05,96.6865144459371,10,2,1,0,48403,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313962.6,422.252888888889,419.978888888889,18.5322666666667,17.9114666666667,419.044222222222,18.3298,500.098222222222,90.7773,0.100015633333333,25.5064666666667,24.9916333333333,999.9,0,0,10000.4055555556,0,0.27582,2.27383111111111,430.226,427.638666666667,0.620808666666667,419.978888888889,17.9114666666667,1.68230777777778,1.62595555555556,14.7341555555556,14.2070111111111,0.0100011,0,0,0,556.75,0.0100011,-5.12777777777778,-1.91111111111111,34.8537777777778,40.562,37.5691111111111,41.4025555555556,38.0413333333333,0,0,0,1664313981.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.27229414634146,-0.169591358885016,0.0440491839837825,0,0.619255146341463,0.0190950104529631,0.00245405347667671,1,1,2,"1/2",2.98087,2.72849,0.0866434,0.0872368,0.0901488,0.088671,27448.2,27027.9,30576.1,29851.5,38378,35810.6,46756.4,44383.1,1.8782,1.89608,0.0498667,0,24.1705,999.9,45.7,30.4,21.9493,63.1282,19.2147,1,-0.134426,-0.558293,20.2648,5.2402,11.968,4.9732,3.291,9999,9999,9999,382.7,4.97276,1.87683,1.87494,1.87775,1.87454,1.87805,1.87518,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2025,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.4,7547.3,1.10107,2.53174,1.39893,2.34131,1.44897,2.35718,34.8985,13.6417,18,483.053,464.315,24.6073,25.3251,30.0001,25.1552,25.2289,22.0894,25.5447,64.4524,24.65,420,17.9642,101.059,102.065,7
29,1664313970.1,600.5,2022-09-27 16:26:10,16:26:10,5,"albert","a_n_105_123",1664313967.3,0.00053059512993543,0.530595129935438,-2.10903848139864,422.260802621241,516.820215067877,46.9674102097637,38.3740723640448,0.0316421010529069,2.76130896694697,0.0314420373210756,0.0196691426688797,0.00159617556,25.3601052945794,24.98652,3.17712309043375,51.4071950592187,1.68455277927711,3.27688133409453,1.49257031115665,-23.3992452301528,77.3397418028103,5.93915087872739,59.8812436269448,-2.13626968039784,0.528266430204147,-2.10903848139864,427.629745104762,430.210509090909,-0.00084372871573423,63.45,0.530595129935438,17.9137620604052,18.5384475524476,2.62734130675158e-05,96.6865144459371,10,2,1,0,48315,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313967.3,422.2608,419.9651,18.53649,17.91436,419.0519,18.33392,500.0314,90.7775,0.10015695,25.50604,24.98652,999.9,0,0,9991.87,0,0.27582,2.295759,430.2359,427.6255,0.6221292,419.9651,17.91436,1.682696,1.62622,14.73772,14.20954,0.0100011,0,0,0,557.25,0.0100011,-5.655,-2.13,35.0936,40.5998,37.6059,41.4746,38.0496,0,0,0,1664313986.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.26444048780488,0.178813797909412,0.0330671550954041,0,0.620600609756098,0.00906261324041744,0.00143554716139448,1,1,2,"1/2",2.98103,2.72842,0.0866356,0.0872367,0.0901606,0.0886772,27447.9,27027.8,30575.4,29851.3,38376.5,35810.2,46755.3,44382.8,1.87815,1.8958,0.0499189,0,24.1678,999.9,45.7,30.4,21.945,63.2582,19.1266,1,-0.134472,-0.323336,20.2656,5.2402,11.968,4.97315,3.291,9999,9999,9999,382.7,4.97275,1.87683,1.87495,1.87776,1.87454,1.87805,1.87517,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2026,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.5,7547.4,1.10229,2.52441,1.39893,2.34131,1.44897,2.49634,34.8985,13.6505,18,483.026,464.141,24.6665,25.3235,30,25.1552,25.2289,22.0904,25.5447,64.4524,24.6592,420,17.9628,101.057,102.064,7
30,1664313975.1,605.5,2022-09-27 16:26:15,16:26:15,5,"albert","a_n_105_123",1664313972.6,0.00053182741623361,0.531827416233616,-2.09281371652113,422.242780374761,515.818961003346,46.8764912394681,38.3724940174073,0.0316905062166256,2.76314036133101,0.0314899641054919,0.0196991395464764,0.00159617556,25.3649168977607,24.9945,3.17863510716501,51.4019906630796,1.68488850775832,3.27786625775279,1.49374659940668,-23.4535890559025,76.9560542044956,5.90615672701855,59.4102180511717,-2.07867440969404,0.530826925781176,-2.09281371652113,427.678511338528,430.232945454546,0.00051139551357545,63.45,0.531827416233616,17.9148734758695,18.5409713286713,2.38623128840812e-05,96.6865144459371,10,2,1,0,48339,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313972.6,422.242777777778,420.017666666667,18.5401555555556,17.9150666666667,419.033888888889,18.3375333333333,500.074777777778,90.7778555555556,0.0999422444444444,25.5111,24.9945,999.9,0,0,10002.65,0,0.27582,2.22486555555556,430.218888888889,427.679333333333,0.625095555555556,420.017666666667,17.9150666666667,1.68303555555556,1.62628888888889,14.7408333333333,14.2102,0.0100011,0,0,0,554.933333333333,0.0100011,0.027777777777778,-1.30555555555556,34.972,40.625,37.6455555555556,41.5413333333333,38.0692222222222,0,0,0,1664313991.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.2630815,-0.0712151594746696,0.0339470750249561,1,0.6219678,0.0156266341463425,0.00178576790485214,1,2,2,"2/2",2.98088,2.72843,0.0866365,0.08724,0.0901691,0.0886779,27448,27027.7,30575.6,29851.4,38376.3,35810.3,46755.4,44383,1.8785,1.89568,0.050813,0,24.1639,999.9,45.8,30.4,21.992,63.1482,19.4231,1,-0.134055,-0.217141,20.2656,5.24065,11.968,4.97335,3.291,9999,9999,9999,382.7,4.97276,1.87683,1.87494,1.87776,1.87453,1.87805,1.87519,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2026,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.6,7547.5,1.10107,2.53906,1.39893,2.34131,1.44897,2.37915,34.8985,13.6329,18,483.214,464.061,24.6799,25.3235,30.0002,25.1552,25.2289,22.0895,25.5447,64.4524,24.6645,420,17.9628,101.057,102.065,7
31,1664313980.1,610.5,2022-09-27 16:26:20,16:26:20,5,"albert","a_n_105_123",1664313977.3,0.00053184235762671,0.531842357626719,-2.09985728497837,422.225802614409,516.113744367133,46.9039760585682,38.3715201412046,0.0317047624146152,2.76142260303784,0.0315039164424918,0.0197078867847708,0.00159617556,25.3664985305554,24.99165,3.17809502901909,51.3984989645799,1.68494116160612,3.27819137824873,1.49315386741297,-23.4542479713383,77.5811226682076,5.9577974616853,60.0862683341146,-2.07083428462246,0.531329584365751,-2.09985728497837,427.670594538528,430.232896969697,0.00070483116882939,63.45,0.531842357626719,17.9146214847974,18.5410342657343,-1.26299709691103e-05,96.6865144459371,10,2,1,0,48228,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313977.3,422.2258,420.0102,18.54046,17.91474,419.0172,18.33785,500.0433,90.7791,0.10004548,25.51277,24.99165,999.9,0,0,9992.365,0,0.27582,2.215471,430.2018,427.6718,0.6257461,420.0102,17.91474,1.683089,1.626284,14.74131,14.21013,0.0100011,0,0,0,554.875,0.0100011,-5.83,-2.555,34.8748,40.6498,37.6812,41.6061,38.0996,0,0,0,1664313996.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.25155675,-0.229643639774862,0.0381936112057698,0,0.623216925,0.0217163414634146,0.0021521998906642,1,1,2,"1/2",2.98105,2.72821,0.0866359,0.0872432,0.0901681,0.088675,27447.4,27027.4,30575,29851.1,38375.7,35810,46754.6,44382.4,1.87835,1.896,0.0502393,0,24.1598,999.9,45.8,30.4,21.9961,63.5182,18.9583,1,-0.13424,-0.170237,20.2659,5.24065,11.968,4.97355,3.291,9999,9999,9999,382.7,4.97275,1.87682,1.87488,1.87775,1.87448,1.87805,1.87517,1.87631,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2027,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.6,7547.6,1.10229,2.52319,1.39893,2.34131,1.44897,2.48779,34.8985,13.6505,18,483.133,464.267,24.6787,25.3235,30.0002,25.1552,25.2289,22.0897,25.5447,64.4524,24.6695,420,17.9629,101.056,102.064,7
32,1664313985.1,615.5,2022-09-27 16:26:25,16:26:25,5,"albert","a_n_105_123",1664313982.6,0.00053115266221561,0.531152662215618,-2.03313565385198,422.201669194235,512.881161970667,46.6080360851389,38.3675441644242,0.0316635912438054,2.76334332243078,0.031463403074501,0.0196825073853211,0.00159617556,25.3685682544859,24.9909777777778,3.17796765385437,51.391788122606,1.68489983006857,3.27853902660263,1.4930678237858,-23.4238324037087,78.0012378100224,5.98593000503844,60.5649315869121,-2.06031984401801,0.531723760297917,-2.03313565385198,427.640498382684,430.162072727273,-0.00809419913424414,63.45,0.531152662215618,17.914915739059,18.5403839160839,5.28570370683479e-06,96.6865144459371,10,2,1,0,48243,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313982.6,422.201666666667,419.998888888889,18.5408666666667,17.9146888888889,418.993111111111,18.3382222222222,500.048222222222,90.7750777777778,0.0998451888888889,25.5145555555556,24.9909777777778,999.9,0,0,10004.1555555556,0,0.27582,2.20268555555556,430.177555555556,427.660333333333,0.626180555555556,419.998888888889,17.9146888888889,1.68304888888889,1.62620666666667,14.7409555555556,14.2094,0.0100011,0,0,0,556.838888888889,0.0100011,-4.53888888888889,-1.88888888888889,34.9578888888889,40.701,37.6943333333333,41.6525555555556,38.1663333333333,0,0,0,1664314001.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.23666585365854,-0.346524459930312,0.042021863703902,0,0.624675268292683,0.0154926480836243,0.00168566379809681,1,1,2,"1/2",2.98083,2.72825,0.0866249,0.0872435,0.0901642,0.0886687,27447.9,27027.5,30575.1,29851.3,38376,35810.5,46754.7,44382.8,1.87805,1.89622,0.0509322,0,24.1542,999.9,45.7,30.4,21.9474,63.7982,19.5272,1,-0.134057,-0.164766,20.2659,5.2405,11.968,4.97335,3.291,9999,9999,9999,382.7,4.97275,1.87683,1.87497,1.87775,1.87454,1.87806,1.87523,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.208,0.2027,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.7,7547.7,1.10229,2.54028,1.39893,2.34131,1.44897,2.43408,34.8985,13.6329,18,482.972,464.41,24.6766,25.3235,30,25.1552,25.2289,22.0881,25.5447,64.4524,24.6766,420,17.9629,101.056,102.064,7
33,1664313990.1,620.5,2022-09-27 16:26:30,16:26:30,5,"albert","a_n_105_123",1664313987.3,0.00053241514076686,0.532415140766868,-2.03102289797782,422.204702527923,512.605322658404,46.5818959278219,38.3669358160347,0.0317147110356466,2.76376257155518,0.0315139084201778,0.0197141279543279,0.00159617556,25.3670361688774,24.99656,3.17902552937447,51.3939879238652,1.68485131653278,3.27830430094024,1.49417421284169,-23.4795077078189,77.0016933374925,5.90845702330396,59.4322388285376,-2.05654321519928,0.531592358357474,-2.03102289797782,427.679681624242,430.161696969697,-0.00012519480521345,63.45,0.532415140766868,17.9139875501891,18.540955944056,2.88832398433511e-06,96.6865144459371,10,2,1,0,48173,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313987.3,422.2047,420.0064,18.54076,17.91474,418.9963,18.33812,500.0507,90.77286,0.09996919,25.51335,24.99656,999.9,0,0,10006.878,0,0.27582,2.198262,430.1806,427.6681,0.6260244,420.0064,17.91474,1.682998,1.626172,14.74049,14.20905,0.0100011,0,0,0,554.195,0.0100011,-3.385,-2.215,34.9561,40.7437,37.7248,41.7434,38.156,0,0,0,1664314006.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.210886,-0.150659887429647,0.0327454982249469,0,0.625689675,0.00610819136960498,0.00083137219064326,1,1,2,"1/2",2.98119,2.72854,0.0866262,0.0872344,0.0901656,0.0886774,27448.6,27027.2,30576,29850.7,38376.8,35809.2,46755.8,44381.7,1.87832,1.8959,0.0519678,0,24.1487,999.9,45.7,30.4,21.9483,63.8382,18.9784,1,-0.134263,-0.172764,20.2659,5.2405,11.968,4.9735,3.291,9999,9999,9999,382.7,4.97275,1.87685,1.875,1.87781,1.87454,1.8781,1.87528,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2026,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.8,7547.8,1.10107,2.52441,1.39893,2.34131,1.44897,2.47192,34.8985,13.6505,18,483.114,464.188,24.6788,25.3235,30.0002,25.1542,25.227,22.0903,25.5447,64.4524,24.6799,420,17.9629,101.059,102.062,7
34,1664313995.1,625.5,2022-09-27 16:26:35,16:26:35,5,"albert","a_n_105_123",1664313992.6,0.00053334862708262,0.533348627082624,-2.0750765279281,422.183891467312,514.616977178107,46.7650104699467,38.365298815003,0.0317675410331373,2.76352592105434,0.0315660540300022,0.0197467799037677,0.00159617556,25.3670402148266,24.9985333333333,3.17939956535203,51.3999221967372,1.68507310267514,3.27835730222584,1.49432646267689,-23.5206744543437,76.7416561772869,5.88907470850157,59.1116526070048,-2.07676149813137,0.53082237155275,-2.0750765279281,427.627908290909,430.162442424242,0.00016695304694224,63.45,0.533348627082624,17.9174088181314,18.5454594405594,6.38283331676097e-06,96.6865144459371,10,2,1,0,48261,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313992.6,422.183888888889,419.960888888889,18.5430777777778,17.9179555555556,418.975444444444,18.3404,500.042333333333,90.7734777777778,0.0999534222222222,25.5136222222222,24.9985333333333,999.9,0,0,10005.4111111111,0,0.27582,2.22301888888889,430.160333333333,427.622888888889,0.625134444444444,419.960888888889,17.9179555555556,1.68322,1.62647666666667,14.7425333333333,14.2119555555556,0.0100011,0,0,0,553.838888888889,0.0100011,-1.79444444444444,-2.38888888888889,34.965,40.7637777777778,37.729,41.7775555555556,38.1734444444444,0,0,0,1664314011.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.20904634146341,0.0217561672473882,0.0333097851115267,1,0.625787,-0.00191824390243877,0.00071584843061205,1,2,2,"2/2",2.98085,2.7282,0.0866239,0.0872257,0.0901815,0.088684,27448.7,27027.9,30576,29851.1,38376.4,35809.8,46756.2,44382.7,1.87825,1.89592,0.0521913,0,24.1441,999.9,45.7,30.4,21.9469,63.6382,19.4511,1,-0.134182,-0.171841,20.2658,5.24065,11.968,4.97255,3.291,9999,9999,9999,382.7,4.97275,1.87683,1.87497,1.87775,1.87453,1.87805,1.87519,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2028,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7547.9,7547.8,1.10229,2.5354,1.39893,2.34131,1.44897,2.47803,34.8985,13.6417,18,483.065,464.202,24.681,25.3235,30,25.1531,25.2268,22.09,25.5447,64.4524,24.6805,420,17.9629,101.059,102.064,7
35,1664314000.1,630.5,2022-09-27 16:26:40,16:26:40,5,"albert","a_n_105_123",1664313997.3,0.00053336672252255,0.53336672252255,-2.04595816976775,422.158802545153,513.193017604175,46.6366076039813,38.3638392291033,0.0317477213383831,2.76302810531925,0.0315464488031513,0.0197345075282266,0.00159617556,25.3682986311124,25.00526,3.18067486212362,51.4044139195772,1.68534924814665,3.27860804090365,1.49532561397696,-23.5214724632445,75.9176531892007,5.82712599546162,58.2249028969778,-2.04591554925094,0.532724314880972,-2.04595816976775,427.657151993074,430.153836363636,0.00062262626262635,63.45,0.53336672252255,17.9179899987381,18.5460524475525,1.95499724098143e-06,96.6865144459371,10,2,1,0,48221,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664313997.3,422.1588,419.9739,18.54572,17.9184,418.9504,18.34298,500.0745,90.77542,0.09995438,25.51491,25.00526,999.9,0,0,10002.255,0,0.27582,2.184915,430.1361,427.6364,0.6273239,419.9739,17.9184,1.683497,1.626552,14.74507,14.21264,0.0100011,0,0,0,556.16,0.0100011,-4.845,-2.44,34.8809,40.812,37.7435,41.8372,38.2372,0,0,0,1664314016.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.20134902439024,-0.0386132404181119,0.0370234935172104,1,0.626124731707317,0.0022328780487809,0.00097382148973653,1,2,2,"2/2",2.98095,2.72831,0.0866267,0.0872331,0.0901866,0.0886893,27448.1,27027.6,30575.4,29851.1,38375.6,35809.7,46755.4,44382.8,1.87822,1.89585,0.052534,0,24.1413,999.9,45.8,30.4,21.9944,63.5882,19.2308,1,-0.133994,-0.147794,20.2658,5.24065,11.968,4.9732,3.291,9999,9999,9999,382.7,4.97275,1.87683,1.87491,1.87776,1.87451,1.87805,1.87519,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.209,0.2028,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7548,7547.9,1.10229,2.53784,1.39893,2.34131,1.44897,2.36572,34.8985,13.6329,18,483.052,464.154,24.6808,25.3215,30.0002,25.1531,25.2268,22.0914,25.5447,64.4524,24.6627,420,17.9629,101.057,102.064,7
36,1664314005.1,635.5,2022-09-27 16:26:45,16:26:45,5,"albert","a_n_105_123",1664314002.6,0.00053190510195677,0.531905101956775,-1.98270697279924,422.157335803185,510.337283739717,46.3774889653266,38.3640345447099,0.0316473170642624,2.7611071279401,0.0314471730637344,0.0196723596526362,0.00159617556,25.3682737213595,25.0086777777778,3.18132300378189,51.4063674043552,1.68538004180139,3.27854335348076,1.4959429619805,-23.4570149962938,75.3066589048938,5.78433975333955,57.6355798374995,-2.01173980685297,0.53249490004745,-1.98270697279924,427.68700489697,430.1134,-0.00083196687370993,63.45,0.531905101956775,17.9186161466866,18.5450160839161,2.4249680408532e-06,96.6865144459371,10,2,1,0,48210,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664314002.6,422.157333333333,420.013111111111,18.5459,17.9187888888889,418.948777777778,18.3431333333333,500.025555555556,90.7760888888889,0.100063888888889,25.5145777777778,25.0086777777778,999.9,0,0,9990.83333333333,0,0.27582,2.14415444444444,430.134333333333,427.676666666667,0.627104111111111,420.013111111111,17.9187888888889,1.68352333333333,1.62659555555556,14.7453555555556,14.2131111111111,0.0100011,0,0,0,553.183333333333,0.0100011,-4.70555555555556,-2.64444444444444,35.0344444444444,40.812,37.7705555555555,41.8887777777778,38.2915555555556,0,0,0,1664314021.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.1873143902439,-0.148965365853656,0.042338042516635,0,0.626426951219512,0.00529933797909347,0.00112261284839277,1,1,2,"1/2",2.98107,2.72843,0.0866204,0.0872406,0.0901813,0.0886932,27448.7,27027.2,30575.9,29850.9,38376.2,35809.2,46756,44382.4,1.87843,1.896,0.052996,0,24.1398,999.9,45.8,30.4,21.9962,63.4482,19.1827,1,-0.134497,-0.116261,20.2661,5.24035,11.968,4.97375,3.291,9999,9999,9999,382.7,4.97276,1.87683,1.87497,1.87778,1.87454,1.87806,1.87524,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.208,0.2028,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7548.1,7548,1.10229,2.52808,1.39893,2.34131,1.44897,2.48657,34.8985,13.6417,18,483.159,464.25,24.665,25.3214,30,25.1531,25.2268,22.0922,25.5447,64.4524,24.655,420,17.9629,101.059,102.063,7
