"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccCO2_soda","CO2_hrs","AccH2O_des","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
136,1664317410.1,4086.09999990463,2022-09-27 17:23:30,17:23:30,5,"a_y_0_74","ozzie",1664317407.6,0.00245778532249746,2.45778532249747,-3.61995484694106,422.819448981483,451.056407685912,40.9287830919644,38.3665661756378,0.147943955036931,2.75644783701527,0.143670018490689,0.0901674732923931,0.00015962074799999,25.7433282668379,25.7433282668379,3.32334847191645,52.4712100764979,1.81499931162696,3.45903841169446,1.50834916028949,-108.388332722138,100.560521940688,7.80115519723721,-0.0264959634654787,-3.61069171970758,2.45216115556756,-3.61995484694106,427.041768014571,431.452175757576,0.00174981131606822,64.9926881452891,2.45778532249747,17.1151264247552,20.0050551515152,-2.04815792831122e-05,128.210106180371,0,0,1,0,47976,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317407.6,422.819444444444,419.731444444444,20.0022333333333,17.1191,416.258444444444,19.605,500.104333333333,90.6397111111111,0.100121855555556,26.4200222222222,25.1217777777778,999.9,0,0,9978.33111111111,0,0.220656,3.08809333333333,431.449444444444,427.042,2.88312111111111,419.731444444444,17.1191,1.81299666666667,1.55167,15.8992777777778,13.4870444444444,0.00100013,0,0,0,873.111111111111,0.00100013,-9.55555555555556,0.111111111111111,35.819,40.437,37.812,41.736,38.437,0,0,0,1664317398,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.09064658536585,-0.113422996515685,0.0433876323060012,0,2.92362048780488,-0.127841602787457,0.0195396934283586,0,0,2,"0/2",2.97456,2.75383,0.0914014,0.0921016,0.0911292,0.0827732,35475.7,38688.8,35375.8,38640.5,45567.7,51177.1,55267.2,61962.9,2.0059,1.8563,0.0432134,0,24.4137,999.9,52.961,28.238,22.4837,60.4735,46.0417,1,-0.155295,-0.161852,20.1681,5.20351,12.004,4.9757,3.29378,9999,9999,718.8,9999,1.86283,1.86778,1.86751,1.86871,1.86951,1.86554,1.86663,1.86799,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3974,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,216.6,216.5,1.02661,2.51587,1.54785,2.30103,1.34644,2.27295,31.477,14.4122,18,501.43,406.476,26.0159,25.296,30.0001,25.2558,25.2022,20.5564,28.4688,54.0011,25.898,419.7,17.2074,102.545,103.148,7
137,1664317415.1,4091.09999990463,2022-09-27 17:23:35,17:23:35,5,"a_y_0_74","ozzie",1664317412.3,0.00244503889843458,2.44503889843458,-3.57712120544088,422.80480446846,450.74817249942,40.9009059584593,38.365323702719,0.14730919821215,2.76296580707981,0.143080980730399,0.0897953925380774,0.00015962074799999,25.7372037339171,25.7372037339171,3.32214193337233,52.5179801869089,1.81542775845733,3.45677376014141,1.506714174915,-107.826215420965,100.056848304682,7.74310154948162,-0.026105946053832,-3.6223023405737,2.44442716242519,-3.57712120544088,427.012176126095,431.395648484849,-0.00359576615725857,64.9926881452891,2.44503889843458,17.1325261871839,20.0071527272727,1.30753080906123e-05,128.210106180371,0,0,1,0,47951,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317412.3,422.8048,419.6989,20.00691,17.13288,416.244,19.60947,500.1037,90.6402,0.09983724,26.40892,25.12777,999.9,0,0,10016.808,0,0.220656,3.105775,431.4363,427.0149,2.874044,419.6989,17.13288,1.81343,1.552925,15.90303,13.49946,0.00100013,0,0,0,881.9,0.00100013,-16.65,-1.95,35.875,40.4559,37.8309,41.7934,38.4811,0,0,0,1664317402.8,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.09442487804878,-0.0144127526132411,0.0444785231879964,1,2.90968390243902,-0.245027874564457,0.0276007705687809,0,1,2,"1/2",2.97457,2.75399,0.091391,0.0920945,0.0911324,0.082798,35475.8,38689.1,35375.5,38640.4,45567.3,51175.6,55266.9,61962.7,2.00573,1.8565,0.043083,0,24.4183,999.9,52.961,28.228,22.4709,60.4535,45.8934,1,-0.155173,-0.078366,20.1683,5.20306,12.0041,4.97575,3.29373,9999,9999,718.8,9999,1.86284,1.86778,1.8675,1.8687,1.8695,1.86555,1.86662,1.868,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3975,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,216.7,216.6,1.02661,2.51221,1.54785,2.30225,1.34644,2.25586,31.477,14.4122,18,501.323,406.587,25.8986,25.2982,30.0003,25.2566,25.2022,20.5579,28.1962,54.0011,25.7698,419.7,17.2184,102.544,103.148,7
138,1664317420.1,4096.09999990463,2022-09-27 17:23:40,17:23:40,5,"a_y_0_74","ozzie",1664317417.6,0.00242571872710277,2.42571872710278,-3.63379660272694,422.785671211947,451.643002515828,40.9817638762778,38.3632702186599,0.146263963905955,2.75939893972979,0.142089398245683,0.0891710176156287,0.00015962074799999,25.7306646778519,25.7306646778519,3.32085415576321,52.5576962040649,1.81561751012778,3.45452263181078,1.50523664563543,-106.974195865232,99.2577670808901,7.69051371413316,-0.0257554494612577,-3.63496329187906,2.41546090600138,-3.63379660272694,426.974629247947,431.411012121212,-0.00013911874468234,64.9926881452891,2.42571872710278,17.1601044418482,20.0119933333333,7.96782857575617e-06,128.210106180371,0,0,1,0,47988,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317417.6,422.785666666667,419.649888888889,20.0091666666667,17.1692555555556,416.225222222222,19.6116222222222,500.113444444444,90.6392,0.100086666666667,26.3978777777778,25.1190222222222,999.9,0,0,9995.82222222222,0,0.220656,3.13559777777778,431.417888888889,426.981111111111,2.83991111111111,419.649888888889,17.1692555555556,1.81361333333333,1.55620666666667,15.9046222222222,13.5318777777778,0.00100013,0,0,0,866.611111111111,0.00100013,-22.7222222222222,-2.38888888888889,35.8818888888889,40.5,37.861,41.861,38.5,0,0,0,1664317408.2,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.09798073170732,0.110473379790944,0.0437638048681531,0,2.8909487804878,-0.331006411149822,0.0339893440399912,0,0,2,"0/2",2.9746,2.75375,0.0913918,0.0920887,0.0911514,0.0829932,35476,38689.2,35375.8,38640.3,45566.7,51164.6,55267.4,61962.7,2.00575,1.8567,0.0425242,0,24.4234,999.9,52.936,28.228,22.4597,60.3135,45.9535,1,-0.154685,0.0193873,20.168,5.20336,12.0043,4.97575,3.29353,9999,9999,718.8,9999,1.86281,1.86773,1.86751,1.8687,1.86951,1.86554,1.86662,1.868,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3977,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,216.8,216.7,1.02661,2.51465,1.54785,2.30225,1.34644,2.26929,31.477,14.4122,18,501.346,406.71,25.7737,25.3003,30.0006,25.2574,25.204,20.5596,28.1962,54.0011,25.6505,419.7,17.22,102.545,103.147,7
139,1664317425.1,4101.09999990463,2022-09-27 17:23:45,17:23:45,5,"a_y_0_74","ozzie",1664317422.3,0.00240053568829007,2.40053568829008,-3.63117154860123,422.769204529009,451.992171172748,41.0136943826382,38.3620072532558,0.144845139848676,2.76143928391246,0.140752884535151,0.0883285954336636,0.00015962074799999,25.7273212953753,25.7273212953753,3.32019589082521,52.6145806000102,1.81643361779742,3.45233887086628,1.50376227302778,-105.863623853592,98.2332988820477,7.60497747202195,-0.025187878774716,-3.6100656619953,2.39618231676258,-3.63117154860123,426.973516047268,431.404915151515,0.00031714367316581,64.9926881452891,2.40053568829008,17.2006573988058,20.0226309090909,5.37821791582318e-05,128.210106180371,0,0,1,0,48068,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317422.3,422.7692,419.6533,20.01804,17.20067,416.2085,19.62007,500.0867,90.63994,0.09989356,26.38716,25.12013,999.9,0,0,10007.805,0,0.220656,3.115905,431.405,426.9979,2.817368,419.6533,17.20067,1.814432,1.559068,15.91168,13.56007,0.00100013,0,0,0,873.25,0.00100013,-12.9,-1.2,35.937,40.5186,37.875,41.906,38.5062,0,0,0,1664317413,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.10264365853659,0.313853519163762,0.0431081387118544,0,2.86105658536585,-0.3027244599303,0.0310365158348926,0,0,2,"0/2",2.9746,2.75398,0.091391,0.0921067,0.0911818,0.0830249,35475.9,38688.3,35375.7,38640.1,45565,51163,55267.2,61962.8,2.00575,1.85662,0.0420585,0,24.4281,999.9,52.936,28.238,22.4709,60.1735,45.9295,1,-0.154164,0.0583034,20.1683,5.20366,12.004,4.97585,3.2936,9999,9999,718.8,9999,1.86281,1.86777,1.86749,1.8687,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3982,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,216.9,216.7,1.02661,2.51465,1.54785,2.30225,1.34644,2.27173,31.477,14.4122,18,501.359,406.672,25.6488,25.303,30.0006,25.2588,25.2043,20.5583,28.1962,53.6264,25.5304,419.7,17.2214,102.545,103.147,7
140,1664317430.1,4106.09999990463,2022-09-27 17:23:50,17:23:50,5,"a_y_0_74","ozzie",1664317427.6,0.00239337266986299,2.393372669863,-3.54436880801388,422.791337756268,451.110470009725,40.9329582801732,38.3633308028139,0.144675768228671,2.76360252495182,0.140596031317666,0.0882294850783554,0.00015962074799999,25.7142673900972,25.7142673900972,3.31762685182063,52.6700461569237,1.81668691815264,3.44918421514204,1.50093993366799,-105.547734740958,97.946798687507,7.57577690286672,-0.0249995298363643,-3.53492706534532,2.40132359525934,-3.54436880801388,427.133007618558,431.454915151515,0.00103592296588578,64.9926881452891,2.393372669863,17.2045269816416,20.0185448484849,-2.69695719309835e-06,128.210106180371,0,0,1,0,47982,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317427.6,422.791333333333,419.768333333333,20.0211888888889,17.1978555555556,416.230555555556,19.6230888888889,500.099555555556,90.6384,0.0998138111111111,26.3716666666667,25.1206777777778,999.9,0,0,10020.7755555556,0,0.220656,3.02283333333333,431.428777777778,427.113666666667,2.82331222222222,419.768333333333,17.1978555555556,1.81468666666667,1.55878666666667,15.9138888888889,13.5573111111111,0.00100013,0,0,0,879.722222222222,0.00100013,-16.1111111111111,-0.444444444444444,35.937,40.562,37.9232222222222,41.958,38.562,0,0,0,1664317417.8,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.09379487804878,-0.276137142857143,0.0513744515190923,0,2.84003634146341,-0.208910174216027,0.0243315122138989,0,0,2,"0/2",2.97447,2.7539,0.0913946,0.0920978,0.0911609,0.0829209,35475.2,38688.4,35375.1,38639.9,45565.4,51168.2,55266.4,61962,2.00573,1.85623,0.0417791,0,24.4327,999.9,52.887,28.228,22.4389,60.1835,46.0978,1,-0.153885,0.122944,20.1682,5.20291,12.0041,4.97565,3.29368,9999,9999,718.8,9999,1.86282,1.86777,1.8675,1.86869,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3979,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,216.9,216.8,1.02661,2.51709,1.54785,2.30225,1.34644,2.34375,31.477,14.421,18,501.343,406.45,25.5296,25.3051,30.0005,25.2588,25.2043,20.5585,28.1962,53.6264,25.4099,419.7,17.2371,102.543,103.146,7
141,1664317435.1,4111.09999990463,2022-09-27 17:23:55,17:23:55,5,"a_y_0_74","ozzie",1664317432.3,0.00241025422843131,2.41025422843132,-3.61941982812297,422.803204529707,451.629330982947,40.9798855687985,38.3642641234985,0.145983025951222,2.75847275057169,0.141822882570527,0.0890031990314789,0.00015962074799999,25.6945047372979,25.6945047372979,3.31374081999483,52.6718175292358,1.8152501972587,3.4463405335332,1.49849062273613,-106.292211473821,98.6254523843334,7.64116064942609,-0.0254388193136208,-3.60890910881772,2.42167350397156,-3.61941982812297,427.032746373371,431.449157575757,0.0003571295214958,64.9926881452891,2.41025422843132,17.1574416887499,19.9919709090909,-7.56777491447128e-05,128.210106180371,0,0,1,0,47988,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317432.3,422.8032,419.7019,20.00543,17.15822,416.2426,19.60808,500.1163,90.63778,0.10009453,26.35769,25.11633,999.9,0,0,9990.505,0,0.220656,3.101279,431.4342,427.0289,2.847237,419.7019,17.15822,1.813249,1.555181,15.90148,13.52176,0.00100013,0,0,0,865.15,0.00100013,-15.3,-2.9,35.9433,40.5746,37.937,42.0062,38.562,0,0,0,1664317423.2,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.09055292682927,-0.195236445993027,0.0504414309599493,0,2.83500414634146,-0.0431851567944221,0.0187623880345513,1,1,2,"1/2",2.97448,2.75373,0.0914016,0.0920883,0.0910759,0.082835,35475.1,38688.8,35375.4,38639.9,45570,51173,55266.6,61962,2.00555,1.85632,0.041239,0,24.4368,999.9,52.863,28.228,22.4273,60.1035,46.1699,1,-0.153737,0.19058,20.1675,5.20231,12.0041,4.97575,3.2938,9999,9999,718.8,9999,1.86281,1.86777,1.8675,1.86867,1.86951,1.86554,1.86662,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3967,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,217,216.9,1.02661,2.51831,1.54785,2.30225,1.34644,2.29736,31.477,14.4122,18,501.248,406.521,25.41,25.3072,30.0004,25.2609,25.2064,20.5596,27.8919,53.6264,25.294,419.7,17.2739,102.544,103.146,7
142,1664317440.1,4116.09999990463,2022-09-27 17:24:00,17:24:00,5,"a_y_0_74","ozzie",1664317437.6,0.0023297645719138,2.3297645719138,-3.49847875038264,422.809115499495,451.697334454571,40.9867781591954,38.3654763904885,0.140672230730126,2.75695881155231,0.136802891852282,0.085840587186507,0.00015962074799999,25.6964146727062,25.6964146727062,3.31411620674496,52.6529117396929,1.812468549253,3.44229500205714,1.50164765749196,-102.742617621399,95.3294787054748,7.3891882496989,-0.0237910454768837,-3.63869552504567,2.3862458508316,-3.49847875038264,426.972277771422,431.36906060606,-0.0266875891851809,64.9926881452891,2.3297645719138,17.1597865067702,19.9658884848485,-0.00716140108441712,128.210106180371,0,0,1,0,47922,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317437.6,422.809111111111,419.654111111111,19.9744222222222,17.1687666666667,416.248444444444,19.5784444444444,500.114555555556,90.6393555555556,0.100117611111111,26.3377888888889,25.1022111111111,999.9,0,0,9981.38777777778,0,0.220656,3.15503,431.426777777778,426.985111111111,2.80563555555556,419.654111111111,17.1687666666667,1.81046777777778,1.55616666666667,15.8774666666667,13.5314777777778,0.00100013,0,0,0,876.333333333333,0.00100013,-33.5,-5.22222222222222,36,40.5483333333333,37.937,41.9511111111111,38.59,0,0,0,1664317428,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.10339975609756,0.178732682926826,0.0606087292870769,0,2.82631975609756,0.0340988153310122,0.0150131305923986,1,1,2,"1/2",2.9745,2.75375,0.0913827,0.0920949,0.0909985,0.082987,35475.5,38688.3,35375,38639.8,45573.6,51164.2,55266.2,61961.7,2.00563,1.8566,0.0400096,0,24.4418,999.9,52.863,28.228,22.4295,60.2035,46.1178,1,-0.153455,0.232105,20.1658,5.20321,12.004,4.9757,3.29383,9999,9999,718.8,9999,1.86281,1.86771,1.86749,1.86862,1.86951,1.86554,1.86662,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3956,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,217.1,217,1.02661,2.52075,1.54785,2.30103,1.34644,2.26929,31.477,14.4035,18,501.297,406.674,25.2913,25.3099,30.0004,25.2609,25.2066,20.5591,27.6194,53.6264,25.1922,419.7,17.3085,102.543,103.146,7
143,1664317445.1,4121.09999990463,2022-09-27 17:24:05,17:24:05,5,"a_y_0_74","ozzie",1664317442.3,0.00234538308309607,2.34538308309607,-3.61731866589176,422.764704511016,452.674213466454,41.0746726581833,38.3607489285679,0.141976175240551,2.75773166648985,0.138036924249522,0.0866178998624644,0.00015962074799999,25.6746857583051,25.6746857583051,3.30984770627326,52.6832891169264,1.81163235675411,3.43872295583774,1.49821534951915,-103.431393964537,95.9717198908186,7.43541833347065,-0.0240961194996459,-3.55442583946656,2.33796517960598,-3.61731866589176,427.031096653998,431.415521212121,0.00666055791067653,64.9926881452891,2.34538308309607,17.2074328120365,19.9668454545454,-0.00018260676335975,128.210106180371,0,0,1,0,48180,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317442.3,422.7647,419.6861,19.96557,17.21658,416.2042,19.56998,500.1007,90.63782,0.100003,26.3202,25.09471,999.9,0,0,9986.122,0,0.220656,3.078562,431.3774,427.0382,2.748987,419.6861,17.21658,1.809636,1.560475,15.87026,13.57392,0.00100013,0,0,0,864.35,0.00100013,-9.8,-2,35.9559,40.3559,37.8623,41.6434,38.4873,0,0,0,1664317432.8,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.08853,0.251444111498259,0.0582428718552856,0,2.81202243902439,-0.228833310104533,0.0335993090652311,0,0,2,"0/2",2.97452,2.75384,0.0913911,0.0920994,0.0910024,0.0831995,35475.1,38688.2,35375,38639.8,45573.4,51152.2,55266.3,61961.5,2.00563,1.8563,0.0393949,0,24.4447,999.9,52.838,28.218,22.4079,60.1535,46.0777,1,-0.15344,0.237797,20.1657,5.20306,12.004,4.97575,3.29373,9999,9999,718.8,9999,1.8628,1.8677,1.8675,1.86862,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.56,0.3957,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,217.2,217.1,1.02661,2.51343,1.54785,2.30225,1.34644,2.26685,31.477,14.4035,18,501.314,406.523,25.1851,25.3126,30.0002,25.2627,25.2085,20.5583,27.6194,53.6264,25.0982,419.7,17.3281,102.543,103.146,7
144,1664317450.1,4126.09999990463,2022-09-27 17:24:10,17:24:10,5,"a_y_0_74","ozzie",1664317447.6,0.0023081143702453,2.3081143702453,-3.5093168569674,422.806782141551,452.095663631203,41.0205875912408,38.3630811711486,0.139829964085614,2.76425116391906,0.136015934527787,0.0853439693156284,0.00015962074799999,25.6682586651546,25.6682586651546,3.30858606734417,52.7596758184293,1.81232506942869,3.43505725028666,1.49626099791548,-101.787843727818,94.4640020083004,7.30044932619598,-0.0232327725734365,-3.53924232732665,2.29838126274008,-3.5093168569674,427.113832483303,431.404963636363,-0.00140848929871069,64.9926881452891,2.3081143702453,17.2697738334099,19.9781151515151,0.00060030719044521,128.210106180371,0,0,1,0,48131,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317447.6,422.806777777778,419.726333333333,19.9739777777778,17.2714666666667,416.246222222222,19.5780222222222,500.084555555555,90.6344222222222,0.0998866666666667,26.3021333333333,25.0964333333333,999.9,0,0,10025.0555555556,0,0.220656,3.08056333333333,431.424111111111,427.102888888889,2.70251333333333,419.726333333333,17.2714666666667,1.81033,1.56538888888889,15.8762777777778,13.6222666666667,0.00100013,0,0,0,870.833333333333,0.00100013,-20.4444444444444,-2.11111111111111,35.9163333333333,40.1663333333333,37.7498888888889,41.3123333333333,38.3331111111111,0,0,0,1664317438.2,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.10267634146341,-0.119635818815327,0.0422975732888697,0,2.78490634146341,-0.538248919860631,0.0554086853170722,0,0,2,"0/2",2.97459,2.75413,0.0913891,0.0920892,0.0910357,0.083272,35475,38688.3,35374.8,38639.5,45571.6,51148.1,55266.1,61961.5,2.00553,1.85632,0.0393763,0,24.4464,999.9,52.814,28.228,22.4104,60.1335,45.9816,1,-0.153336,0.244428,20.1659,5.20261,12.0044,4.97585,3.2936,9999,9999,718.8,9999,1.8628,1.8677,1.86747,1.86861,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.561,0.3962,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,217.3,217.2,1.02661,2.5061,1.54785,2.30103,1.34644,2.28516,31.477,14.4035,18,501.252,406.537,25.09,25.3147,30.0003,25.263,25.2086,20.5614,27.6194,53.6264,25.0021,419.7,17.2656,102.542,103.145,7
145,1664317593.1,4269.09999990463,2022-09-27 17:26:33,17:26:33,5,"a_y_280_133","ozzie",1664317590.1,0.00051417097700088,0.51417097700089,-3.34731191706811,380.800276876607,573.665565159261,52.0534445917903,34.5531740386612,0.0258478827568529,2.76442082473446,0.0257143633718966,0.0160834156702438,0.00015962074799999,25.8502528718018,25.8502528718018,3.34447447855513,46.8293107417506,1.5793456760663,3.3725580219959,1.76512880248883,-22.6749400857392,21.0481203539603,1.62550794195482,-0.00115216907616755,-6.58663118454916,0.615633583376787,-3.34731191706811,379.434238135328,386.153975757576,-0.556376585110508,65.0057954805831,0.51417097700089,16.6797248318266,17.3848024242424,-0.0106011696819371,128.047426110817,7,1,1,0,48279,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664317590.1,380.800272727273,373.179181818182,17.4055,16.6797454545455,374.504181818182,17.1183272727273,500.101454545454,90.6385,0.0998112272727273,25.9914818181818,25.1521727272727,999.9,0,0,10025.6090909091,0,0.238208272727273,7.62112727272727,387.545727272727,379.509272727273,0.725761636363636,373.179181818182,16.6797454545455,1.57760727272727,1.51182727272727,13.7418181818182,13.0883,0.00100013,0,0,0,804.863636363636,0.00100013,-25.4090909090909,-3.68181818181818,35.2270909090909,39.1191818181818,37.0056363636364,39.3917272727273,37.5677272727273,0,0,0,1664317581,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,9.58509390243902,-20.1262781184669,2.13423977869528,0,0.754351365853658,-0.0249627595818805,0.0350577818129818,1,1,2,"1/2",2.97481,2.75392,0.0839332,0.0838915,0.0825181,0.0811803,35763.8,39032.6,35373.6,38635.2,46004.8,51259.5,55264.9,61955,1.98943,1.8548,0.0492483,0,24.3291,999.9,52.008,28.228,22.0673,60.0535,45.4968,1,-0.148344,0.513483,20.1668,5.20381,12.0046,4.97575,3.29343,9999,9999,718.8,9999,1.86281,1.86772,1.86751,1.86868,1.86951,1.86554,1.86662,1.86805,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.286,0.2862,3.82578261500458,0.00683271002957456,-6.36768594959687e-07,1.4956078585089e-11,0.0666078760795521,-0.0221969148070604,0.0024413984616312,-2.29018735883798e-05,-3,1978,1,22,219.7,219.5,0.928955,0,1.54785,2.30225,1.34644,2.3877,31.477,14.4035,18,491.134,405.959,25.091,25.3704,29.999,25.3009,25.2443,40.7925,29.6089,51.7635,25.0617,419.7,16.6699,102.54,103.134,7
