"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
40,1663713901.6,1034,2022-09-20 17:45:01,17:45:01,5,"albert","a_n_350_137",1663713899.1,0.00086172718590639,0.861727185906394,-1.93339535510409,421.946669079675,471.118683712864,42.6153113761437,38.1674285240538,0.0508316107422422,2.75612176621426,0.050316477053387,0.0314936457253199,0.00159617556,25.3558743017383,25.0431777777778,3.1878719914807,51.0156355073356,1.68040427039226,3.29390049478191,1.50746772108844,-38.002168898472,81.7399299449299,6.29342168981723,50.0327789118352,-1.96399672785175,0.862878205044672,-1.93339535510409,427.553635620577,429.92296969697,-0.00172473644697929,64.260373934103,0.861727185906394,17.5617339947407,18.5766422084623,-2.28572791486534e-05,98.0992613816223,1,0,1,0,48037,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713899.1,421.946666666667,420.027,18.5771222222222,17.5610222222222,418.866666666667,18.3831666666667,500.058111111111,90.3556777777778,0.0998971111111111,25.5932888888889,25.0431777777778,999.9,0,0,10007.7666666667,0,0.386148,1.91959222222222,429.933555555556,427.535,1.01609555555556,420.027,17.5610222222222,1.67854777777778,1.58673777777778,14.6994555555556,13.8306222222222,0.0100011,0,0,0,588.738888888889,0.0100011,-2.44444444444444,-2.15,34.9858888888889,40.986,37.7637777777778,41.6523333333333,38.111,0,0,0,1663713907.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.96978731707317,-0.311598188153307,0.0386577581286552,0,1.01168712195122,0.0615654355400723,0.0076184252652181,1,1,2,"1/2",2.98047,2.72852,0.0861187,0.0867433,0.0898155,0.0869414,27430.9,27017.3,30541.5,29825.9,38353.4,35850.1,46708.3,44345.7,1.88353,1.86745,0.0428036,0,24.3441,999.9,43.3,30.7,21.252,62.7168,18.8942,1,-0.0942099,0.271261,20.2645,5.23975,11.968,4.97315,3.291,9999,9999,9999,365.5,4.97275,1.87693,1.875,1.87784,1.87457,1.87819,1.87531,1.87639,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1939,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.2,30669.2,1.10229,2.5708,1.39893,2.33887,1.44897,2.3645,34.7837,15.9883,18,489.186,450.202,24.4712,25.7816,30.0002,25.6202,25.6982,22.0998,23.6583,36.4724,24.4554,420,17.5183,100.951,101.979,6
41,1663713906.6,1039,2022-09-20 17:45:06,17:45:06,5,"albert","a_n_350_137",1663713903.8,0.00085965095471783,0.859650954717837,-2.06000264497879,421.958702571871,475.238017142215,42.9877742203889,38.1683804371647,0.0507218769551578,2.75530848879133,0.0502088031242652,0.0314261669870432,0.00159617556,25.3505715720778,25.03978,3.18722648326521,51.0259244448644,1.68016377707194,3.29276499220983,1.50706270619327,-37.9106071030566,81.3576535463751,6.26554781330756,49.7141904321861,-2.02049987238772,0.861070037789015,-2.06000264497879,427.478283487109,429.979266666667,0.00317242383302631,64.260373934103,0.859650954717837,17.5611043609067,18.5734864809082,-1.57029082538744e-05,98.0992613816223,1,0,1,0,48044,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713903.8,421.9587,419.9704,18.57453,17.56059,418.8785,18.3806,500.0746,90.35514,0.1001112,25.58748,25.03978,999.9,0,0,10003.01,0,0.386148,1.988253,429.9446,427.4772,1.013934,419.9704,17.56059,1.678303,1.586689,14.6972,13.83014,0.0100011,0,0,0,592.585,0.0100011,-4.315,-1.955,34.9935,41,37.7812,41.6997,38.1436,0,0,0,1663713912.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.96027325,0.0484166228893103,0.0391047110581001,1,1.0156725,-0.00530431519699846,0.00264323925326482,1,2,2,"2/2",2.98038,2.72846,0.0861254,0.0867339,0.0898058,0.0869338,27431.2,27017.1,30542.1,29825.4,38354.3,35849.8,46708.9,44345,1.88358,1.8674,0.041984,0,24.3441,999.9,43.3,30.7,21.2541,62.9968,19.1546,1,-0.0940244,0.309804,20.2645,5.23975,11.968,4.9731,3.291,9999,9999,9999,365.5,4.97274,1.87693,1.87502,1.87788,1.8746,1.8782,1.87532,1.87648,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1939,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.3,30669.3,1.10229,2.55493,1.39893,2.33887,1.44897,2.41089,34.8066,15.997,18,489.214,450.18,24.4283,25.7833,30.0003,25.6202,25.6994,22.1008,23.6583,36.4724,24.4113,420,17.5182,100.953,101.977,6
42,1663713911.6,1044,2022-09-20 17:45:11,17:45:11,5,"albert","a_n_350_137",1663713909.1,0.00086067494750143,0.86067494750143,-1.9974546954593,421.962113603309,473.172319212218,42.800187499271,38.1680348712672,0.0508140518895823,2.75631989123885,0.0502993086803375,0.0314828809180508,0.00159617556,25.3419665020056,25.0340111111111,3.1861307740718,51.0465134161381,1.68000362457996,3.29112315837194,1.50612714949184,-37.9557651848131,80.9962078783735,6.23497880243388,49.2770176715543,-1.99764445420203,0.86181314146519,-1.9974546954593,427.51188427058,429.950557575758,0.00014553878923008,64.260373934103,0.86067494750143,17.5591241956856,18.5726138286894,-5.67425168935739e-06,98.0992613816223,1,0,1,0,48045,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713909.1,421.962111111111,420.001666666667,18.5730777777778,17.5582888888889,418.882111111111,18.3791666666667,500.088222222222,90.3537333333333,0.0999677,25.5790777777778,25.0340111111111,999.9,0,0,10009.1555555556,0,0.386148,1.96043111111111,429.947555555556,427.508,1.01479,420.001666666667,17.5582888888889,1.67814666666667,1.58645666666667,14.6957555555556,13.8278888888889,0.0100011,0,0,0,591.088888888889,0.0100011,-1.32777777777778,-2.13888888888889,34.958,41.0344444444444,37.812,41.7706666666667,38.1525555555556,0,0,0,1663713917.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.9604387804878,0.103908710801388,0.0391230932486435,0,1.01567634146341,-0.0138096167247395,0.00167316226976457,1,1,2,"1/2",2.98031,2.72846,0.0861204,0.0867466,0.0898019,0.0869278,27430.3,27016.6,30541,29825.3,38353,35849.9,46707.2,44344.8,1.88365,1.86712,0.0424311,0,24.3441,999.9,43.3,30.7,21.2533,62.8568,19.3149,1,-0.0937246,0.305438,20.2644,5.239,11.968,4.9731,3.291,9999,9999,9999,365.5,4.97275,1.87693,1.875,1.87787,1.87457,1.8782,1.87531,1.87643,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1938,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.3,30669.3,1.10229,2.55371,1.39893,2.33887,1.44897,2.4585,34.7837,16.0058,18,489.269,450.01,24.3862,25.7838,30.0002,25.6224,25.6994,22.0987,23.6583,36.4724,24.3762,420,17.5179,100.949,101.976,6
43,1663713916.6,1049,2022-09-20 17:45:16,17:45:16,5,"albert","a_n_350_137",1663713913.8,0.00085925416139152,0.859254161391527,-1.97920167427293,421.927002471155,472.731766032993,42.7601062266582,38.1646522233136,0.0506654803185979,2.75389465278506,0.0501532806337639,0.0313913878843354,0.00159617556,25.3361056070545,25.04271,3.1877831164989,51.058223977294,1.67978487456744,3.28993988375791,1.50799824193146,-37.8931085173664,78.7340483863442,6.06625863468718,46.908794679225,-1.93912779482381,0.860899523433808,-1.97920167427293,427.554890873925,429.944381818182,0.00591466462413299,64.260373934103,0.859254161391527,17.5575235117442,18.5693965944273,-8.29077263054607e-06,98.0992613816223,1,0,1,0,48080,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713913.8,421.927,420.0362,18.57076,17.55701,418.847,18.37688,500.0712,90.35311,0.1001011,25.57302,25.04271,999.9,0,0,9994.865,0,0.386148,1.890932,429.9109,427.5425,1.013724,420.0362,17.55701,1.677925,1.58633,14.69369,13.82667,0.0100011,0,0,0,590.845,0.0100011,-2.28,-1.495,34.9747,41.0683,37.8059,41.8183,38.2123,0,0,0,1663713922.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.94064175,-0.112882964352725,0.0512778997174953,0,1.0145855,-0.00739969981238363,0.00103164904400672,1,1,2,"1/2",2.98045,2.72833,0.0861203,0.0867382,0.0897917,0.0869269,27430.1,27017.1,30540.7,29825.5,38353.2,35850.3,46706.8,44345.3,1.88363,1.8671,0.0423566,0,24.3441,999.9,43.3,30.7,21.2529,62.8068,19.2107,1,-0.0938034,0.326879,20.2646,5.23945,11.968,4.9729,3.291,9999,9999,9999,365.5,4.97276,1.87695,1.875,1.87788,1.87459,1.8782,1.87531,1.87643,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1939,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.4,30669.4,1.10229,2.55615,1.39893,2.33887,1.44897,2.45605,34.7837,16.0058,18,489.256,449.994,24.3494,25.7843,30.0001,25.6224,25.6994,22.1008,23.6583,36.4724,24.3375,420,17.5179,100.948,101.977,6
44,1663713921.6,1054,2022-09-20 17:45:21,17:45:21,5,"albert","a_n_350_137",1663713919.1,0.00086025826358545,0.860258263585452,-1.86564578256311,421.928335658266,469.049340854729,42.4276449493007,38.165335840228,0.0507760097624177,2.75767721144202,0.0502622830048724,0.0314596499361004,0.00159617556,25.3290984746499,25.0345222222222,3.18622783825104,51.077102961734,1.67970472832313,3.28856695255706,1.50652310992791,-37.9373894241185,79.0141558372704,6.07902463100817,47.1573872197201,-2.00864334566642,0.860065339601872,-1.86564578256311,427.449453799567,429.854963636364,-0.0271657848352318,64.260373934103,0.860258263585452,17.5570629482279,18.5701720330237,-1.31150907041757e-05,98.0992613816223,1,0,1,0,48065,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713919.1,421.928333333333,419.953666666667,18.5696,17.5568111111111,418.848222222222,18.3757555555556,500.061333333333,90.3548111111111,0.0997344,25.5659888888889,25.0345222222222,999.9,0,0,10017.0777777778,0,0.386148,1.97449777777778,429.911666666667,427.458666666667,1.01278333333333,419.953666666667,17.5568111111111,1.67785111111111,1.58634333333333,14.6930222222222,13.8267666666667,0.0100011,0,0,0,589.316666666667,0.0100011,-3.81666666666667,-2.32777777777778,34.9443333333333,41.125,37.861,41.8956666666667,38.2288888888889,0,0,0,1663713927.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.95343634146341,-0.0949327526132428,0.0522629344828766,1,1.01381731707317,-0.00597972125435678,0.00092246759316531,1,2,2,"2/2",2.98053,2.72818,0.0861075,0.0867377,0.0897964,0.0869235,27431.1,27017.3,30541.4,29825.7,38354,35850.6,46708.1,44345.5,1.88363,1.86718,0.0417233,0,24.3441,999.9,43.3,30.7,21.2519,62.4868,18.9904,1,-0.0936636,0.360025,20.2643,5.2393,11.968,4.97315,3.291,9999,9999,9999,365.5,4.97275,1.87694,1.875,1.87789,1.87463,1.8782,1.87531,1.87647,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.079,0.1939,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.5,30669.5,1.10229,2.56348,1.39893,2.33887,1.44897,2.45361,34.7837,15.997,18,489.256,450.057,24.3109,25.7859,30.0002,25.6224,25.7014,22.1019,23.6583,36.4724,24.2965,420,17.5179,100.951,101.978,6
45,1663713926.6,1059,2022-09-20 17:45:26,17:45:26,5,"albert","a_n_350_137",1663713923.8,0.00085753741551728,0.85753741551729,-1.90002499910476,421.872902373496,470.222809085764,42.5346755940863,38.1611157469807,0.0506568810677805,2.75535596202633,0.0501451228825312,0.0313862502928115,0.00159617556,25.3199025211411,25.0276,3.1849134711135,51.1035841450788,1.67960218846167,3.28666221080192,1.50531128265183,-37.8174000243125,78.5262687827691,6.04607102793256,46.7565359619492,-1.9263837727162,0.860023143383191,-1.90002499910476,427.496116913727,429.829333333334,-0.00270814537892391,64.260373934103,0.85753741551729,17.5561752023567,18.5659837977296,5.09249559169399e-06,98.0992613816223,1,0,1,0,48016,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713923.8,421.8729,419.9968,18.56808,17.55531,418.7929,18.37427,500.0469,90.35655,0.09987783,25.55623,25.0276,999.9,0,0,10003.135,0,0.386148,1.876191,429.8544,427.5018,1.012777,419.9968,17.55531,1.677746,1.586237,14.69206,13.82574,0.0100011,0,0,0,590.745,0.0100011,-3.705,-1.91,35.0122,41.1312,37.8936,41.9559,38.281,0,0,0,1663713932.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.92458625,-0.257385028142597,0.0548208959561726,0,1.0134725,-0.00773966228893375,0.00097500448716916,1,1,2,"1/2",2.98059,2.7285,0.0861072,0.0867499,0.0897857,0.0869189,27430.8,27016.8,30541.1,29825.6,38354,35850.8,46707.4,44345.5,1.88363,1.86723,0.0417233,0,24.3422,999.9,43.3,30.7,21.2506,62.6768,18.8462,1,-0.0934858,0.345033,20.2643,5.2393,11.968,4.97275,3.291,9999,9999,9999,365.5,4.97275,1.87689,1.87499,1.8778,1.87455,1.8782,1.87526,1.87638,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1938,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.6,30669.6,1.10229,2.56714,1.39893,2.33887,1.44897,2.41943,34.8066,15.9883,18,489.271,450.089,24.2724,25.7859,30.0003,25.6245,25.7015,22.1,23.6583,36.4724,24.2652,420,17.5179,100.95,101.978,6
46,1663713931.6,1064,2022-09-20 17:45:31,17:45:31,5,"albert","a_n_350_137",1663713929.1,0.00085950926443646,0.859509264436462,-1.93319772271142,421.879002418662,471.147887773646,42.6190651594301,38.162303514591,0.0507578888828044,2.75393586456487,0.0502438369306747,0.0314481496545384,0.00159617556,25.310847591749,25.0295222222222,3.18527840836266,51.1243140555821,1.67944604754506,3.28502411928534,1.5058323608176,-37.904358561648,76.9537493170393,5.92785818278598,44.9788451137373,-1.91705582881696,0.860497224781339,-1.93319772271142,427.530689823938,429.881854545454,0.00211832351105773,64.260373934103,0.859509264436462,17.5536240893839,18.5658820433437,-1.23127090998677e-05,98.0992613816223,1,0,1,0,47983,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713929.1,421.879,420.014333333333,18.5660444444444,17.5527111111111,418.799,18.3722666666667,500.045444444445,90.3578111111111,0.100124211111111,25.5478333333333,25.0295222222222,999.9,0,0,9994.58888888889,0,0.386148,1.86440222222222,429.859555555556,427.518666666667,1.01332,420.014333333333,17.5527111111111,1.67758777777778,1.58602777777778,14.6906,13.8236888888889,0.0100011,0,0,0,589.022222222222,0.0100011,-4.32777777777778,-2.35,35.0065555555556,41.1732222222222,37.937,42.0068888888889,38.2844444444444,0,0,0,1663713937.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.89938390243902,-0.240295609756093,0.056875337099105,0,1.01318268292683,-0.00270940766550413,0.00074878120282797,1,1,2,"1/2",2.98045,2.72807,0.0861143,0.0867375,0.0897827,0.0869121,27430.4,27017.1,30540.9,29825.6,38353.8,35850.9,46707.1,44345.2,1.88345,1.86707,0.0420958,0,24.3412,999.9,43.3,30.7,21.2511,62.6568,18.7941,1,-0.0935671,0.334159,20.2641,5.23945,11.968,4.9724,3.291,9999,9999,9999,365.5,4.97274,1.87689,1.875,1.87776,1.87454,1.8782,1.87529,1.87638,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1938,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.7,30669.7,1.10229,2.57568,1.39893,2.33887,1.44897,2.3584,34.8066,15.9795,18,489.176,449.996,24.2434,25.7876,30.0002,25.6245,25.7015,22.1005,23.6583,36.4724,24.2385,420,17.5179,100.949,101.977,6
47,1663713936.6,1069,2022-09-20 17:45:36,17:45:36,5,"albert","a_n_350_137",1663713933.8,0.00086038411934048,0.860384119340481,-1.93405776971056,421.910602405829,471.134656392437,42.6173176363278,38.1646688752321,0.0508190972236572,2.75821077684782,0.050304601445978,0.0314861671261581,0.00159617556,25.3028430026674,25.02756,3.18490587743165,51.1468400023901,1.67937781345833,3.2834439300255,1.50552806397332,-37.9429396629152,76.1600167256248,5.85732648547096,44.0759997237406,-1.94486279413965,0.861300321417966,-1.93405776971056,427.52190479346,429.884448484849,-0.00011604544055804,64.260373934103,0.860384119340481,17.5523221640898,18.5654992776058,-3.63720276609001e-06,98.0992613816223,1,0,1,0,48138,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713933.8,421.9106,420.0131,18.56553,17.5513,418.8306,18.37175,500.0699,90.35693,0.09983657,25.53973,25.02756,999.9,0,0,10020.005,0,0.386148,1.897318,429.8918,427.5166,1.014232,420.0131,17.5513,1.677523,1.585882,14.69,13.8223,0.0100011,0,0,0,588.875,0.0100011,1.385,-1.815,35.5248,41.1371,37.9123,41.9249,38.2996,0,0,0,1663713942.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.90290512195122,-0.282364181184665,0.0552553051474367,0,1.01317048780488,0.00537324041811861,0.00077524803653022,1,1,2,"1/2",2.9806,2.7285,0.0861142,0.0867406,0.0897793,0.0869005,27430.7,27016.7,30541.1,29825.2,38354.3,35851,46707.5,44344.8,1.88367,1.86705,0.041686,0,24.3391,999.9,43.3,30.7,21.2531,62.4568,18.8902,1,-0.0933537,0.352791,20.2625,5.2396,11.968,4.97325,3.291,9999,9999,9999,365.5,4.97275,1.87689,1.875,1.87779,1.87455,1.87819,1.8753,1.87639,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1938,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.8,30669.8,1.10229,2.56714,1.39893,2.33887,1.44897,2.36206,34.8066,15.9883,18,489.298,449.984,24.2162,25.7881,30.0002,25.6245,25.702,22.0996,23.6583,36.4724,24.2076,420,17.5179,100.95,101.976,6
48,1663713941.6,1074,2022-09-20 17:45:41,17:45:41,5,"albert","a_n_350_137",1663713939.1,0.00086040919807152,0.86040919807153,-1.96663196355933,421.897224684255,472.103090407092,42.7041958506144,38.1628124827807,0.0508599428685653,2.75402401937312,0.0503438494063895,0.031510838299279,0.00159617556,25.2935702547343,25.0206777777778,3.18359957780361,51.1690070940212,1.67921499740972,3.28170330591763,1.50438458039389,-37.9440456349545,75.7403678330163,5.8334435866109,43.6313619602328,-1.95420958985714,0.862419366664444,-1.96663196355933,427.487839545691,429.887424242424,0.00045500638076688,64.260373934103,0.86040919807153,17.5497396773161,18.5628959752322,1.14590071045201e-08,98.0992613816223,1,0,1,0,47949,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713939.1,421.897222222222,419.989111111111,18.5640444444444,17.5485222222222,418.817222222222,18.3703,500.083222222222,90.3550444444444,0.100190266666667,25.5308,25.0206777777778,999.9,0,0,9995.41666666667,0,1.60557944444444,1.90811888888889,429.877666666667,427.491,1.01550555555556,419.989111111111,17.5485222222222,1.67735333333333,1.58559777777778,14.6884333333333,13.8195555555556,0.0100011,0,0,0,592.594444444444,0.0100011,1.55555555555556,-1.16111111111111,35.6037777777778,40.9578888888889,37.7427777777778,41.4926666666667,38.1457777777778,0,0,0,1663713947.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.88558097560976,0.114256724738674,0.0352642806779199,0,1.01389317073171,0.00954000000000307,0.00113141275603081,1,1,2,"1/2",2.98047,2.72842,0.0861121,0.0867432,0.0897712,0.0868928,27430.8,27016.6,30541.2,29825.2,38354.7,35851,46707.6,44344.5,1.88387,1.86715,0.04109,0,24.3356,999.9,43.3,30.7,21.2529,62.5868,19.0745,1,-0.0933918,0.351051,20.2625,5.23915,11.968,4.97265,3.291,9999,9999,9999,365.5,4.97274,1.87693,1.87502,1.87786,1.87457,1.8782,1.87531,1.87643,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1938,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30669.8,30669.8,1.10229,2.55615,1.39893,2.33887,1.44897,2.40356,34.7837,15.9883,18,489.418,450.06,24.1893,25.7887,30,25.6262,25.7037,22.0989,23.6583,36.4724,24.1832,420,17.5179,100.95,101.976,6
49,1663714165.6,1298,2022-09-20 17:49:25,17:49:25,5,"albert","a_y_210_93",1663714162.6,0.00089629577008253,0.896295770082533,-2.05697656895546,422.069820755278,472.575830448248,42.7496064442734,38.1807903975509,0.052941850543357,2.75396432898736,0.0523828791329699,0.0327890289210024,0.00159617556,25.4071923084391,25.0339727272727,3.18612348477135,50.8168052850412,1.67992605004441,3.3058474270891,1.50619743472694,-39.5266434606397,92.1010601870387,7.09856422371741,59.6745771256764,-2.0678627342192,0.895602580586917,-2.05697656895546,427.536904692496,430.05103030303,-0.00044858277721259,64.2231332804021,0.896295770082533,17.5155062414188,18.5709577915377,-2.4327392285456e-06,97.8841770855537,0,0,1,0,47985,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663714162.6,422.069818181818,420.042272727273,18.5707545454545,17.5161363636364,418.989727272727,18.3769,500.069454545455,90.3608363636364,0.100003336363636,25.6543,25.0339727272727,999.9,0,0,9994.42272727273,0,0.386148,2.02768909090909,430.056545454545,427.531,1.05462818181818,420.042272727273,17.5161363636364,1.67806818181818,1.58277090909091,14.6950454545455,13.7921,0.0100011,0,0,0,635.3,0.0100011,-7.04545454545455,-1.25,34.6816363636364,39.9144545454545,37.0964545454545,39.8575454545455,37.3975454545455,0,0,0,1663714171.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,2.0703755,-0.186887504690432,0.0450532030465094,0,1.0565075,-0.0154133583489689,0.00167465780086556,1,1,2,"1/2",2.98063,2.72846,0.0861339,0.0867352,0.0897939,0.086777,27428.3,27012.9,30539.4,29821,38352,35851.3,46705.4,44339,1.88932,1.86672,0.042893,0,24.3237,999.9,43.5,30.6,21.2257,63.0168,18.7901,1,-0.0906453,0.116062,20.2646,5.23796,11.968,4.97305,3.291,9999,9999,9999,365.6,4.97275,1.87689,1.875,1.87779,1.87454,1.8782,1.8753,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1939,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30673.6,30673.6,1.10229,2.56714,1.39893,2.33887,1.44897,2.41333,34.8066,15.9795,18,492.671,450.11,24.7235,25.8317,30.0002,25.6657,25.7427,22.0984,23.0283,36.4724,24.6957,420,17.5016,100.945,101.962,6
