"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
30,1663713704.6,785.599999904633,2022-09-20 17:41:44,17:41:44,5,"a_n_0_109","stan",1663713702.1,0.00033962035148226,0.339620351482269,-0.116807149696949,419.745777924187,417.710771150006,37.7965025044927,37.980639816598,0.0200408161406925,2.75094066193451,0.0199600585596668,0.0124822651202841,0.000159630324,25.4355047480169,24.9990888888889,3.17950487521095,51.2359953791978,1.68125804535953,3.28140018148674,1.49824682985142,-14.9772575003681,78.6266881163317,6.06182720695307,69.7114174532407,-0.102773457910846,0.339272406471664,-0.116807149696949,427.572360649576,427.714406060606,0.00014840391064112,64.8494508562651,0.339620351482269,18.180535392404,18.580554945055,-1.43409834103101e-05,94.5760666630243,0,0,1,0,47994,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713702.1,419.745777777778,419.793333333333,18.5805444444444,18.1810333333333,424.104444444444,18.7732111111111,500.064,90.3848333333333,0.100031111111111,25.5292444444444,24.9990888888889,999.9,0,0,9973.88888888889,0,0.281038,-0.047441281,427.692555555556,427.566888888889,0.399544555555556,419.793333333333,18.1810333333333,1.67940222222222,1.64329,14.7073333333333,14.3708222222222,0.00100019,0,0,0,546.222222222222,0.00100019,-18.5555555555556,-2.77777777777778,35.25,40.5,37.5413333333333,41.493,37.59,0,0,0,1663713706.5,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.037881244902439,0.1142584348223,0.0381885332600014,0,0.405431170731707,-0.0464752473867591,0.00476931696752317,1,1,2,"1/2",2.98452,2.71547,0.0952858,0.0936479,0.0902719,0.0869331,28707.3,28902.3,29484.2,29486.8,35554.3,35786.8,41551.6,42010.6,1.9834,1.90565,0.0421181,0,24.3073,999.9,43.7,30.7,21.4432,64.1691,29.7436,1,-0.153394,-0.131264,20.4063,5.22223,12.0099,4.9914,3.28933,9999,9999,9999,246.9,1.86708,1.86615,1.86556,1.86555,1.86737,1.86994,1.86856,1.87,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1927,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.4,26179.4,1.04004,2.23145,1.39771,2.34497,1.49536,2.42798,34.0771,15.997,18,527.282,434.424,24.4663,25.5203,30,25.5429,25.496,20.827,19.9222,25.223,24.5408,419.8,18.1566,100.856,100.904,6
31,1663713709.6,790.599999904633,2022-09-20 17:41:49,17:41:49,5,"a_n_0_109","stan",1663713706.8,0.00033833782592526,0.33833782592526,-0.0977927655247236,419.763800122118,416.254294260213,37.6647841436082,37.9823419023198,0.0199621875528275,2.75470345893115,0.0198821700287928,0.0124335186878241,0.000159630324,25.4370627932379,24.9994,3.17956385006339,51.2286130808672,1.68112416904021,3.2816117164571,1.49843968102318,-14.920698123304,78.8492493880611,6.07072490090292,69.999435795984,-0.112400898119167,0.339049142523755,-0.0977927655247236,427.566336296924,427.6868,-0.00020155614656833,64.8494508562651,0.33833782592526,18.1804501355448,18.5790351648352,-2.36296168961874e-05,94.5760666630243,0,0,1,0,48067,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713706.8,419.7638,419.7997,18.57903,18.17977,424.1222,18.77168,500.05,90.38504,0.09999442,25.53033,24.9994,999.9,0,0,9996.12,0,0.281038,-0.03600157,427.7101,427.5728,0.3992485,419.7997,18.17977,1.679266,1.643181,14.70609,14.3698,0.00100019,0,0,0,544.6,0.00100019,-11.25,-0.85,35.2872,40.5558,37.562,41.5496,37.625,0,0,0,1663713711.9,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.032521050775,-0.0196008530093808,0.0337331891497451,1,0.401951925,-0.0274894896810512,0.00282844873020089,1,2,2,"2/2",2.98458,2.71556,0.0952763,0.0936458,0.0902714,0.0869264,28707.2,28902.4,29483.8,29486.8,35554,35787.1,41551.3,42010.6,1.98298,1.90575,0.0419281,0,24.309,999.9,43.7,30.7,21.4414,63.7891,29.6434,1,-0.153054,-0.186394,20.4064,5.22208,12.0099,4.99155,3.28933,9999,9999,9999,246.9,1.86707,1.86616,1.86554,1.86554,1.86737,1.86991,1.86857,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.358,-0.1926,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.5,26179.5,1.04004,2.22778,1.39648,2.34741,1.49536,2.46826,34.0771,16.0058,18,527.002,434.483,24.5331,25.5182,30.0002,25.5429,25.496,20.8262,19.9222,25.223,24.5412,419.8,18.1566,100.855,100.904,6
32,1663713714.6,795.599999904633,2022-09-20 17:41:54,17:41:54,5,"a_n_0_109","stan",1663713712.1,0.00034123337235819,0.341233372358193,-0.0543691688137846,419.73488895669,412.745817266632,37.3473246102197,37.9797310894938,0.020139012921623,2.75554575278487,0.0200575994325019,0.0125432867879681,0.000159630324,25.4418061007788,24.9980777777778,3.1793132135422,51.2161755355501,1.68126646139788,3.28268646344139,1.49804675214431,-15.0483917209963,79.8889933558401,6.1490260300238,70.9897872951916,-0.0748947705937293,0.341472276467372,-0.0543691688137846,427.593790728163,427.660969696969,-0.00015569426653132,64.8494508562651,0.341233372358193,18.1789824357955,18.5806857142857,1.83715128976867e-05,94.5760666630243,0,0,1,0,48108,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713712.1,419.734888888889,419.817,18.5806,18.1784888888889,424.093555555556,18.7732333333333,500.052111111111,90.3850888888889,0.0999579555555556,25.5358444444444,24.9980777777778,999.9,0,0,10001.1,0,0.281038,-0.0821227777777778,427.681777777778,427.590111111111,0.402081444444444,419.817,18.1784888888889,1.67940777777778,1.64306555555556,14.7074,14.3687444444444,0.00100019,0,0,0,541.277777777778,0.00100019,-6.66666666666667,-0.722222222222222,35.312,40.618,37.59,41.6387777777778,37.6387777777778,0,0,0,1663713716.7,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.0410349665609756,-0.197490327951219,0.0374820361235944,0,0.401076682926829,-0.00683157491289249,0.00180200191438982,1,1,2,"1/2",2.98465,2.71578,0.0952737,0.0936486,0.0902774,0.0869285,28707.4,28902.3,29484,29486.8,35554.1,35787,41551.7,42010.6,1.98335,1.90562,0.0425912,0,24.3093,999.9,43.7,30.7,21.4427,64.0691,29.6835,1,-0.152932,-0.104434,20.4066,5.22193,12.0099,4.99175,3.28933,9999,9999,9999,246.9,1.86707,1.86616,1.86554,1.86554,1.86737,1.86989,1.86857,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1926,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.6,26179.6,1.04004,2.23633,1.39648,2.34741,1.49536,2.32666,34.0771,15.9883,18,527.236,434.394,24.5487,25.5182,30,25.5415,25.4942,20.8254,19.9222,25.223,24.5433,419.8,18.1566,100.856,100.904,6
33,1663713719.6,800.599999904633,2022-09-20 17:41:59,17:41:59,5,"a_n_0_109","stan",1663713716.8,0.00034170887384679,0.341708873846793,-0.0904375310092404,419.736700112842,415.567955108828,37.6025388926839,37.9797465051093,0.0201344232003398,2.75687214347814,0.0200530857158793,0.0125404589313596,0.000159630324,25.4452729175724,25.01106,3.18177483267361,51.2073130707117,1.68133046723192,3.28337959250114,1.50044436544169,-15.0693613366436,78.526376934514,6.04174027190582,69.4989155001002,-0.0829339016680599,0.341156987983379,-0.0904375310092404,427.586893502972,427.696836363636,0.00012061581467666,64.8494508562651,0.341708873846793,18.1791712343628,18.5814857142857,5.12879691829482e-06,94.5760666630243,0,0,1,0,48044,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713716.8,419.7367,419.809,18.58138,18.17968,424.0956,18.774,500.1013,90.38467,0.10002313,25.5394,25.01106,999.9,0,0,10009,0,0.281038,-0.0720825,427.6837,427.5823,0.4016849,419.809,18.17968,1.67947,1.643164,14.70798,14.36967,0.00100019,0,0,0,539.4,0.00100019,-5.8,-1.8,35.3246,40.6498,37.625,41.6996,37.687,0,0,0,1663713721.5,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.0537079372926829,-0.254517725372822,0.0381654467512488,0,0.400665634146341,0.00761042508710691,0.00134367025128931,1,1,2,"1/2",2.98437,2.71567,0.095277,0.0936404,0.0902776,0.086929,28707.1,28902.6,29483.7,29486.8,35553.7,35787.3,41551.3,42010.9,1.98315,1.90565,0.0426061,0,24.3093,999.9,43.7,30.7,21.4405,64.0191,29.9439,1,-0.153122,-0.0715142,20.4073,5.22433,12.0099,4.9926,3.29,9999,9999,9999,246.9,1.86707,1.86616,1.86555,1.86554,1.86737,1.86993,1.86857,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1927,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.7,26179.7,1.04004,2.23145,1.39648,2.34741,1.49536,2.36206,34.0771,15.997,18,527.098,434.407,24.5509,25.5182,30.0001,25.5408,25.4939,20.8265,19.9222,25.223,24.5457,419.8,18.1566,100.855,100.904,6
34,1663713724.6,805.599999904633,2022-09-20 17:42:04,17:42:04,5,"a_n_0_109","stan",1663713722.1,0.00034006415379183,0.340064153791831,-0.0799742675859191,419.723666766765,414.760703954945,37.5301879434028,37.9792684018639,0.020029689044961,2.75225876234612,0.0199490593862802,0.012475379214532,0.000159630324,25.4493915905676,25.0142,3.18237047265757,51.1959615312012,1.68133818500581,3.28412268217898,1.50103228765176,-14.9968291822198,78.4945493194338,6.04962612736578,69.5475058949038,-0.0875335254089223,0.341378997380604,-0.0799742675859191,427.564163085722,427.662218181818,-6.94060733277422e-05,64.8494508562651,0.340064153791831,18.1792073582691,18.5795571428571,1.00707249866438e-05,94.5760666630243,0,0,1,0,48026,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713722.1,419.723666666667,419.790555555555,18.5811222222222,18.1791555555556,424.082111111111,18.7737333333333,500.094888888889,90.3862222222222,0.100141566666667,25.5432111111111,25.0142,999.9,0,0,9981.52777777778,0,0.281038,-0.0668199444444444,427.670222222222,427.563111111111,0.401946888888889,419.790555555555,18.1791555555556,1.67947555555556,1.64314555555556,14.708,14.3694777777778,0.00100019,0,0,0,542.055555555556,0.00100019,-13.7222222222222,-2.38888888888889,35.375,40.687,37.6387777777778,41.7775555555556,37.715,0,0,0,1663713726.9,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.0636855875,-0.0971738240150093,0.0259464653552867,1,0.4012028,0.00879037148217519,0.00136436430618805,1,2,2,"2/2",2.9843,2.71538,0.0952778,0.0936414,0.0902741,0.086932,28707.4,28902.5,29484,29486.7,35554.1,35787,41551.6,42010.8,1.98337,1.90562,0.043083,0,24.3106,999.9,43.7,30.7,21.4419,64.1791,30.2163,1,-0.15343,-0.0317293,20.4071,5.22343,12.0099,4.99245,3.29,9999,9999,9999,246.9,1.86707,1.86616,1.86555,1.86554,1.86737,1.86993,1.86859,1.86999,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.358,-0.1927,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.8,26179.8,1.04004,2.23389,1.39648,2.34741,1.49536,2.323,34.0998,15.997,18,527.246,434.392,24.5505,25.5182,30.0001,25.5408,25.4939,20.8281,19.9222,25.223,24.5341,419.8,18.1566,100.856,100.904,6
35,1663713729.6,810.599999904633,2022-09-20 17:42:09,17:42:09,5,"a_n_0_109","stan",1663713726.8,0.00034124646013438,0.341246460134387,-0.120358149663133,419.751900150251,417.946932320237,37.8180842323812,37.981407420455,0.0200787452798219,2.75627617215196,0.0199978386305344,0.0125058910087729,0.000159630324,25.4535719806396,25.02196,3.18384291811893,51.1813423703768,1.68129515033939,3.28497665843267,1.50254776777954,-15.0489688919265,78.1067052287801,6.01132755138107,69.0692235185587,-0.124339737791094,0.341095207092032,-0.120358149663133,427.545037842244,427.692157575757,-7.1203255673544e-06,64.8494508562651,0.341246460134387,18.1799274474613,18.5817384615385,3.88338361447991e-06,94.5760666630243,0,0,1,0,48037,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713726.8,419.7519,419.7745,18.58085,18.17919,424.1105,18.77348,500.0608,90.38549,0.0998834,25.54759,25.02196,999.9,0,0,10005.38,0,0.281038,-0.022564703,427.6989,427.547,0.4016479,419.7745,18.17919,1.679439,1.643137,14.70768,14.3694,0.00100019,0,0,0,539.4,0.00100019,-7.15,-2.65,35.375,40.7374,37.687,41.8498,37.75,0,0,0,1663713731.7,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.06231459025,0.197419475684803,0.0285852056697451,0,0.401674175,0.00021833020637793,0.00099376634294737,1,1,2,"1/2",2.98425,2.71565,0.0952769,0.0936408,0.0902779,0.0869242,28707.5,28902.4,29484.1,29486.6,35554,35787.3,41551.6,42010.7,1.98302,1.90583,0.0435598,0,24.3114,999.9,43.7,30.7,21.4424,63.9191,30.2244,1,-0.153209,0.025177,20.4072,5.22358,12.0099,4.99255,3.29,9999,9999,9999,246.9,1.86708,1.86615,1.86555,1.86554,1.86737,1.86993,1.86858,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.358,-0.1926,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.9,26179.9,1.04004,2.22656,1.39648,2.34741,1.49536,2.44995,34.0771,16.0058,18,527.007,434.509,24.5375,25.5182,30.0001,25.5399,25.4936,20.8276,19.9222,25.5962,24.5138,419.8,18.1566,100.856,100.904,6
36,1663713734.6,815.599999904633,2022-09-20 17:42:14,17:42:14,5,"a_n_0_109","stan",1663713732.1,0.00034263269439842,0.342632694398421,-0.0627037732123091,419.708888967337,413.337303656774,37.4005974239291,37.9771267984722,0.0201617370362933,2.75722438544697,0.02008018957772,0.0125574176058852,0.000159630324,25.4539857971542,25.0216,3.1837745956268,51.1799458384379,1.68132569623013,3.28512597793215,1.50244889939667,-15.1101018229704,78.3008864720222,6.02421218799366,69.2151564673695,-0.0527488187883106,0.333304218900554,-0.0627037732123091,427.593107545275,427.669527272727,4.4060394160295e-05,64.8494508562651,0.342632694398421,18.1784394994102,18.581956043956,-7.9012304899019e-06,94.5760666630243,0,0,1,0,47905,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713732.1,419.708888888889,419.813444444444,18.5813777777778,18.1889,424.067444444445,18.774,500.070555555556,90.3844555555556,0.0999916333333333,25.5483555555556,25.0216,999.9,0,0,10011.11,0,0.281038,-0.104529422222222,427.655555555556,427.590888888889,0.392477555555556,419.813444444444,18.1889,1.67946888888889,1.64399333333333,14.7079555555556,14.3774555555556,0.00100019,0,0,0,538.555555555556,0.00100019,-19.2222222222222,-5.38888888888889,35.4163333333333,40.75,37.687,41.8887777777778,37.7637777777778,0,0,0,1663713736.5,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,-0.0644702202439024,0.00568777944250882,0.0368882348751801,1,0.400327804878049,-0.0238901184668985,0.00441154735985786,1,2,2,"2/2",2.9845,2.7157,0.0952762,0.0936501,0.0902826,0.0870148,28708.1,28902.3,29484.7,29486.8,35554.6,35783.9,41552.6,42011,1.98323,1.90558,0.0426248,0,24.3116,999.9,43.7,30.7,21.4435,64.2591,29.8037,1,-0.153244,0.0714842,20.4073,5.22373,12.0099,4.9927,3.28998,9999,9999,9999,246.9,1.86708,1.86618,1.86556,1.86556,1.86738,1.86995,1.86859,1.86999,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1926,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26179.9,26179.9,1.04004,2.23267,1.39648,2.34741,1.49536,2.43042,34.0998,15.997,18,527.127,434.345,24.5147,25.5178,30.0001,25.5387,25.4918,20.8262,19.9222,25.5962,24.4892,419.8,18.1566,100.858,100.904,6
37,1663713936.1,1017.09999990463,2022-09-20 17:45:36,17:45:36,5,"a_n_105_122","stan",1663713933.35,0.00059615437030949,0.596154370309495,-0.492973471004131,420.073400617006,431.010865824214,38.9971563552268,38.0075524388622,0.0352166935917202,2.75620751708384,0.0349686104612043,0.0218775250024241,0.000159630324,25.4292922913482,25.00724,3.18105033194764,51.0022016120393,1.67998681031533,3.29394958887179,1.50106352163231,-26.2904077306487,87.1198763592581,6.70622975535274,67.5358580142861,-0.490977215286184,0.595387511927255,-0.492973471004131,427.413452746021,428.016927272727,-0.00026246129674925,64.8387619525211,0.596154370309495,17.8666626817192,18.568632967033,3.2114059393408e-06,94.7612538655473,2,0,1,0,47911,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713933.35,420.0734,419.7844,18.56783,17.86674,424.4331,18.76056,500.0777,90.37834,0.10002017,25.59354,25.00724,999.9,0,0,10005.765,0,0.281038,0.2889678,428.0208,427.4209,0.7010819,419.7844,17.86674,1.678128,1.614766,14.69558,14.10043,0.00100019,0,0,0,455.6,0.00100019,0.9,-0.1,34.875,39.7562,37.062,40.2373,37.1187,0,0,0,1663713938.1,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.311555414634146,-0.207588229965156,0.030504097493636,0,0.701832951219512,-0.00738859233449447,0.00105468880975638,1,1,2,"1/2",2.98457,2.71555,0.0953214,0.0936305,0.0902228,0.0858549,28703.5,28899.8,29481.7,29483.8,35553.9,35826.4,41548.9,42006.6,1.96723,1.90517,0.0393167,0,24.3564,999.9,43.9,30.6,21.4199,64.1891,29.992,1,-0.149136,-0.0513589,20.4072,5.22777,12.0099,4.99185,3.29,9999,9999,9999,247,1.86708,1.86615,1.86556,1.8656,1.86737,1.86994,1.86857,1.86999,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1928,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26183.3,26183.3,1.04004,2.229,1.39648,2.34741,1.49536,2.43042,34.0771,15.997,18,516.899,434.29,24.6919,25.5537,30.0002,25.5629,25.5152,20.823,21.2403,25.5962,24.6937,419.8,17.8516,100.848,100.894,6
38,1663713941.1,1022.09999990463,2022-09-20 17:45:41,17:45:41,5,"a_n_105_122","stan",1663713938.6,0.0005941469671979,0.594146967197907,-0.452840348123394,420.040222788671,429.238864846694,38.8373468693665,38.0050577138581,0.0350931088102101,2.75734854392988,0.0348468584036543,0.0218012669421011,0.000159630324,25.4294681925508,25.0081222222222,3.18121764130108,51.0027888626986,1.6799622800028,3.29386356602051,1.50125536129829,-26.2018812534277,86.9593887735998,6.69112073356003,67.4487878840561,-0.445682513422543,0.594338538720411,-0.452840348123394,427.441801020418,427.994593939394,9.5564992100004e-05,64.8387619525211,0.594146967197907,17.8671740722185,18.5669142857143,-9.50252849112823e-06,94.7612538655473,2,0,1,0,47907,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713938.6,420.040222222222,419.805,18.5673111111111,17.8674111111111,424.399888888889,18.7600555555556,500.045666666667,90.3797,0.0998675555555556,25.5931,25.0081222222222,999.9,0,0,10012.3722222222,0,0.281038,0.235331111111111,427.986666666667,427.442222222222,0.699881555555556,419.805,17.8674111111111,1.67810777777778,1.61485333333333,14.6954,14.1012555555556,0.00100019,0,0,0,442.333333333333,0.00100019,-3.88888888888889,-1.66666666666667,34.8887777777778,39.833,37.125,40.347,37.1318888888889,0,0,0,1663713942.9,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.29138255,-0.361420592870545,0.038328648485141,0,0.701213675,-0.00829048030018915,0.00104750354146179,1,1,2,"1/2",2.98443,2.71579,0.0953228,0.093634,0.0902201,0.0858579,28703.5,28899.5,29481.8,29483.7,35554,35826,41548.9,42006.3,1.967,1.90523,0.0396743,0,24.3585,999.9,43.9,30.6,21.4178,64.0191,30.1643,1,-0.148963,-0.0589651,20.4074,5.22747,12.0099,4.9919,3.29,9999,9999,9999,247,1.86707,1.86617,1.86557,1.86561,1.86737,1.86995,1.86856,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.359,-0.1928,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26183.4,26183.4,1.04004,2.23511,1.39648,2.34741,1.49536,2.36084,34.0771,15.9883,18,516.768,434.32,24.6867,25.5547,30.0002,25.5644,25.5152,20.8229,21.2403,25.5962,24.688,419.8,17.8516,100.849,100.893,6
39,1663713946.1,1027.09999990463,2022-09-20 17:45:46,17:45:46,5,"a_n_105_122","stan",1663713943.3,0.00059539565221033,0.595395652210338,-0.476768255693056,420.050300596259,430.284344062371,38.9327920249327,38.0067999656388,0.035174233461518,2.7526509176176,0.0349264285821932,0.0218511364796115,0.000159630324,25.4307747630225,25.00721,3.18104464272194,50.9989699131603,1.68002693528909,3.29423699762916,1.50101770743285,-26.2569482624759,87.2300585838585,6.72343580641052,67.696705758117,-0.470746471544635,0.594464232842339,-0.476768255693056,427.414514483347,427.997066666667,-2.78608369692806e-05,64.8387619525211,0.595395652210338,17.8672408867321,18.5683131868132,5.72642694204274e-07,94.7612538655473,2,0,1,0,48051,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713943.3,420.0503,419.7851,18.56762,17.86764,424.4101,18.76034,500.0941,90.38144,0.1001045,25.59501,25.00721,999.9,0,0,9984.375,0,0.281038,0.2652587,427.9974,427.422,0.6999678,419.7851,17.86764,1.678168,1.614904,14.69595,14.10176,0.00100019,0,0,0,451.3,0.00100019,-4.3,-0.65,34.9308,39.8936,37.1436,40.4247,37.187,0,0,0,1663713948.3,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.2723518,-0.172885103189495,0.026452166336805,0,0.7005736,-0.00549843151970068,0.00076832723497218,1,1,2,"1/2",2.98434,2.71555,0.0953202,0.0936313,0.0902242,0.0858604,28704,28899,29482.2,29483,35554.5,35825.2,41549.6,42005.5,1.96742,1.90517,0.039123,0,24.3585,999.9,43.9,30.6,21.4189,63.7891,30.5849,1,-0.148768,-0.0389706,20.4073,5.22732,12.0099,4.99185,3.29,9999,9999,9999,247,1.86709,1.86616,1.86558,1.86558,1.86737,1.86995,1.86859,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-4.36,-0.1928,-2.5054147774228,-0.00475459614193717,1.02044280391014e-06,-2.65065187242235e-10,-0.198544180168887,-0.016499135395526,0.00139143649162735,-2.64111514165072e-05,3,2359,1,23,26183.5,26183.5,1.04004,2.22656,1.39648,2.34741,1.49536,2.4585,34.0771,15.997,18,517.043,434.307,24.681,25.5559,30.0003,25.5645,25.5173,20.8234,21.2403,25.5962,24.6782,419.8,17.8515,100.85,100.891,6
