"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
33,1663713562,722.400000095367,2022-09-20 17:39:22,17:39:22,5,"a_n_630_142","ozzie",1663713559.2,0.00085350394572464,0.853503945724649,-1.92595527409728,422.384902416326,471.511315095463,42.5609449561834,38.126551805919,0.0507431448624336,2.75257953862575,0.0502291394924919,0.0314389595232114,0.00015962074799999,25.5108171866509,25.5108171866509,3.27781120161015,53.7630828466348,1.78704199755256,3.32392024960752,1.49076920405759,-37.639524006457,34.9345712909796,2.70159769784857,-0.00319539688084802,-1.93971088889031,0.862040902007307,-1.92595527409728,428.534065125337,430.90536969697,-0.0033601381950424,65.3210826272126,0.853503945724649,18.7826853597108,19.7939120879121,-0.00081417378226004,123.557160820567,0,0,1,0,47814,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713559.2,422.3849,420.4942,19.79774,18.78378,416.487,19.52142,500.0046,90.21836,0.04658931,25.74623,25.00774,999.9,0,0,10002,0,0.2316888,1.890668,430.916,428.5439,1.013963,420.4942,18.78378,1.78612,1.694643,15.66585,14.84745,0.00100013,0,0,0,620.9,0.00100013,-17.65,-1.75,34.8372,37.9622,36.312,37.8998,36.8183,0,0,0,1663713559.9,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.94666024390244,-0.330123763066201,0.0873910860411559,0,1.03157414634146,-0.0871208362369346,0.0126771801849622,1,1,2,"1/2",2.97459,2.70064,0.0908683,0.0916569,0.0902609,0.0878109,35468.1,38644.1,35351.4,38580.6,45594.3,50818.6,55245,61869.8,1.991,1.842,0.0438988,0,24.3032,999.9,49.567,29.648,22.9372,60.3902,42.524,1,-0.0978659,-0.131765,20.1676,5.20531,12.0076,4.976,3.2938,9999,9999,9999,700,1.86295,1.86777,1.86752,1.86874,1.86954,1.86557,1.86673,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.898,0.2761,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50598.6,50598.5,1.02661,2.62329,1.54785,2.2998,1.34644,2.4231,32.4212,16.1021,18,498.249,403.801,24.7253,25.9801,30.0001,25.9661,25.9135,20.5684,24.7661,40.8819,24.7185,420.5,18.7283,102.492,102.991,6
34,1663713567,727.400000095367,2022-09-20 17:39:27,17:39:27,5,"a_n_630_142","ozzie",1663713564.5,0.00085415556080502,0.854155560805028,-1.8475012506689,422.422446768824,469.036815296455,42.336473699447,38.1289404678838,0.0507878018880722,2.7510757414582,0.050272617982373,0.0314662378583404,0.00015962074799999,25.5065428160636,25.5065428160636,3.27697919513955,53.7561253808334,1.78638975636051,3.3231371191746,1.49058943877904,-37.6682602315017,34.9599695799651,2.70492757397664,-0.00320345681197409,-1.94240065364289,0.857273202629839,-1.8475012506689,428.585454446616,430.890860606061,-0.00974591006125528,65.3210826272126,0.854155560805028,18.7837330764158,19.7899637362638,-0.00018290564270432,123.557160820567,0,0,1,0,47722,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713564.5,422.422444444444,420.526333333333,19.7910333333333,18.7827777777778,416.524222222222,19.5149555555556,500.055888888889,90.2161888888889,0.0463924666666667,25.7422555555556,25.0198444444444,999.9,0,0,9993.33333333333,0,0.220656,1.89606888888889,430.951555555556,428.576444444444,1.00825888888889,420.526333333333,18.7827777777778,1.78547222222222,1.69451,15.6601666666667,14.8462333333333,0.00100013,0,0,0,628.166666666667,0.00100013,-26.2222222222222,-3.5,34.826,38.0691111111111,36.326,38.0205555555556,36.868,0,0,0,1663713564.7,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.92333902439024,-0.305594216027875,0.0863064031992675,0,1.02521146341463,-0.146909059233448,0.015018988072985,0,0,2,"0/2",2.97413,2.70036,0.0908666,0.0916733,0.0902309,0.0878129,35468,38643.5,35351.2,38580.7,45595.8,50818.4,55244.9,61869.8,1.9904,1.8422,0.043571,0,24.3032,999.9,49.567,29.648,22.94,60.5502,42.5481,1,-0.0981707,-0.101786,20.1675,5.20291,12.0064,4.9756,3.294,9999,9999,9999,700,1.86295,1.86777,1.86752,1.86874,1.86951,1.86557,1.86676,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.898,0.2758,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50598.6,50598.6,1.02661,2.63306,1.54785,2.30103,1.34644,2.34985,32.4433,16.0934,18,497.856,403.912,24.7036,25.9801,29.9999,25.9661,25.9135,20.5669,24.7661,40.8819,24.7013,420.5,18.7281,102.492,102.991,6
35,1663713572,732.400000095367,2022-09-20 17:39:32,17:39:32,5,"a_n_630_142","ozzie",1663713569.2,0.00085034482977673,0.850344829776733,-1.99584823818415,422.394902517049,473.931617547179,42.7794240219348,38.127463900806,0.0505702162861184,2.74632347029054,0.0500585390365999,0.0313321275167795,0.00015962074799999,25.5029213240656,25.5029213240656,3.27627441590957,53.7562349049884,1.78593849923079,3.32229089776721,1.49033591667878,-37.5002069931539,34.7997772193844,2.6970850785786,-0.0031850744428894,-1.97830423296804,0.853766067649128,-1.99584823818415,428.480223500004,430.923284848485,-0.00049410195581193,65.3210826272126,0.850344829776733,18.7827717926146,19.7854384615385,-0.00027873999564497,123.557160820567,0,0,1,0,47743,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713569.2,422.3949,420.4538,19.78551,18.78132,416.497,19.50962,500.0292,90.21813,0.04684165,25.73796,25.01955,999.9,0,0,9965,0,0.220656,1.941165,430.9208,428.5014,1.004201,420.4538,18.78132,1.785013,1.694415,15.65615,14.84536,0.00100013,0,0,0,634.65,0.00100013,-19.3,-1.15,34.875,38.1748,36.4122,38.1685,36.9372,0,0,0,1663713569.5,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.91345926829268,0.0229728919860594,0.0818244472797424,1,1.01483487804878,-0.0966865505226497,0.010170085526645,1,2,2,"2/2",2.97323,2.70064,0.0908682,0.0916567,0.0902397,0.0878121,35468.3,38644.4,35351.6,38580.9,45596.4,50818.7,55246.2,61870.1,1.9902,1.8418,0.0433624,0,24.3011,999.9,49.567,29.648,22.9408,60.8302,42.7684,1,-0.0981707,-0.0881699,20.1673,5.20172,12.0088,4.9756,3.294,9999,9999,9999,700,1.86295,1.86777,1.86752,1.86874,1.86951,1.86557,1.86661,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.898,0.2759,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50598.7,50598.7,1.02661,2.63794,1.54785,2.30103,1.34644,2.29614,32.4212,16.0934,18,497.725,403.69,24.6819,25.9801,29.9999,25.9661,25.9135,20.569,24.7661,40.8819,24.6832,420.5,18.7212,102.494,102.992,6
36,1663713577,737.400000095367,2022-09-20 17:39:37,17:39:37,5,"a_n_630_142","ozzie",1663713574.5,0.0008521657719378,0.852165771937803,-1.94351068662412,422.367891281779,472.102023339231,42.6136879200345,38.1244998257332,0.0507033682945066,2.75624733500365,0.0501908395342898,0.031414891531337,0.00015962074799999,25.497466463525,25.497466463525,3.27521309443644,53.7653013300732,1.78563214040311,3.32116085324408,1.48958095403333,-37.5805105424571,34.8834864972289,2.69368713328287,-0.00317729119736043,-1.90164159655448,0.852130239655213,-1.94351068662412,428.507233735506,430.886993939394,-0.00069404994104178,65.3210826272126,0.852165771937803,18.780505272977,19.7834923076923,-8.69210831412591e-05,123.557160820567,0,0,1,0,48616,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713574.5,422.367888888889,420.518111111111,19.7823888888889,18.7802222222222,416.469888888889,19.5066444444444,500.080333333333,90.2170555555556,0.0466709555555556,25.7322222222222,25.0176222222222,999.9,0,0,10023.8888888889,0,0.232914666666667,1.84962666666667,430.891777777778,428.566666666667,1.00217488888889,420.518111111111,18.7802222222222,1.78470888888889,1.69429555555556,15.6535222222222,14.8442777777778,0.00100013,0,0,0,619.444444444444,0.00100013,-11.8888888888889,-0.888888888888889,34.9025555555556,38.3053333333333,36.493,38.3053333333333,37.0275555555556,0,0,0,1663713574.9,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.91000463414634,-0.00982703832752218,0.0869300824772432,1,1.00799302439024,-0.053963247386758,0.00592398667876092,1,2,2,"2/2",2.97627,2.70038,0.0908595,0.0916776,0.0902294,0.087754,35468.3,38643.1,35351.2,38580.4,45596.1,50821.9,55245.2,61870,1.9918,1.8404,0.0433326,0,24.3011,999.9,49.542,29.628,22.9024,60.2102,42.6442,1,-0.0979878,-0.0799782,20.1677,5.20291,12.0088,4.976,3.2932,9999,9999,9999,700,1.86295,1.86774,1.86752,1.86874,1.86951,1.8656,1.8667,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.898,0.2757,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50598.8,50598.8,1.02661,2.63062,1.54785,2.30103,1.34644,2.41577,32.4212,16.1021,18,498.773,402.916,24.6622,25.9801,30.0001,25.9661,25.9135,20.567,25.042,40.8819,24.6658,420.5,18.7233,102.492,102.991,6
37,1663713855,1015.40000009537,2022-09-20 17:44:15,17:44:15,5,"a_n_140_127","ozzie",1663713852,0.00035937582058492,0.35937582058492,-1.15102863877098,421.771001439751,496.278669022597,44.7960541126444,38.0707005619438,0.0212528440277418,2.75215575688071,0.0211620867499591,0.0132344259850102,0.00015962074799999,25.6844663187322,25.6844663187322,3.31176843749559,54.7084051117138,1.82249649168806,3.331291577531,1.48927194580752,-15.848473687795,14.7088827493294,1.13886436371788,-0.00056695399966422,-1.2140265825696,0.365162786806359,-1.15102863877098,428.990755456584,430.427181818182,-0.00581274738600052,65.3246983928396,0.35937582058492,19.7613264136862,20.1868087912088,-0.00033489154845446,123.489391627365,0,0,1,0,47970,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713852,421.771,420.499181818182,20.1907545454545,19.7614727272727,415.876636363636,19.8991727272727,500.076909090909,90.2178545454545,0.0460574636363636,25.7836,24.9964272727273,999.9,0,0,9999.54545454545,0,0.230685909090909,1.27171363636364,430.462272727273,428.976454545454,0.429290090909091,420.499181818182,19.7614727272727,1.82156818181818,1.78283727272727,15.9731,15.6371181818182,0.00100013,0,0,0,470.045454545455,0.00100013,-19.6363636363636,-0.545454545454545,34.9257272727273,38.1531818181818,36.4257272727273,38.085,36.9257272727273,0,0,0,1663713852.7,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.29119,-0.219684878048776,0.0874621822107885,0,0.452633975609756,-0.18237056445993,0.0188034615838677,0,0,2,"0/2",2.97291,2.69999,0.0907584,0.0916832,0.0915092,0.0910017,35469.7,38642,35348.7,38579.4,45527.9,50639.7,55241.6,61869,1.9962,1.844,0.0362694,0,24.4016,999.9,50.617,29.517,23.2484,60.1602,43.0168,1,-0.0967073,-0.0432898,20.1653,5.20531,12.0076,4.976,3.2938,9999,9999,9999,700.1,1.86295,1.86768,1.86752,1.86871,1.86951,1.8656,1.86667,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.2913,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.4,50603.4,1.02783,2.61475,1.54785,2.30103,1.34644,2.42065,32.3991,16.0846,18,501.663,404.909,24.5738,25.9933,30.0002,25.9661,25.9135,20.593,22.7887,44.681,25.0314,420.5,19.7102,102.485,102.989,6
38,1663713860,1020.40000009537,2022-09-20 17:44:20,17:44:20,5,"a_n_140_127","ozzie",1663713857.5,0.0003629400757278,0.362940075727801,-1.13180303642889,421.744779191521,493.974640685892,44.5882023748446,38.0684351306271,0.0214694753961768,2.75130348341097,0.0213768342980718,0.0133688114396603,0.00015962074799999,25.680009633985,25.680009633985,3.31089310174207,54.7029811083096,1.82194380982127,3.33061155517995,1.48894929192081,-16.005657339596,14.8544716343829,1.15044750782498,-0.00057857664016935,-1.19344114431425,0.362143594210737,-1.13180303642889,428.981521891737,430.391278787879,-0.00517638463176289,65.3246983928396,0.362940075727801,19.7583216311815,20.1894318681319,-0.00049937454961,123.489391627365,0,0,1,0,48061,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713857.5,421.744777777778,420.496222222222,20.1845777777778,19.7588777777778,415.850555555556,19.8932444444444,500.118222222222,90.2183333333333,0.0458193222222222,25.7801555555556,25.0030555555556,999.9,0,0,9994.44444444444,0,0.220656,1.24871222222222,430.432777777778,428.972,0.425708222222222,420.496222222222,19.7588777777778,1.82102111111111,1.78261333333333,15.9683888888889,15.6351555555556,0.00100013,0,0,0,462.666666666667,0.00100013,-20.2777777777778,-0.888888888888889,34.875,38.0552222222222,36.347,37.958,36.847,0,0,0,1663713857.5,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.27333756097561,-0.288542299651567,0.0846632935920641,0,0.439706121951219,-0.136744285714285,0.0141150770613746,0,0,2,"0/2",2.97509,2.69986,0.0907631,0.0916654,0.0915308,0.0910112,35469.4,38642.2,35348.6,38578.9,45526.9,50639.2,55241.7,61869.1,1.9962,1.8438,0.0362396,0,24.4036,999.9,50.617,29.517,23.2469,60.1402,42.3878,1,-0.0945122,-1.08819,20.1599,5.20291,12.0064,4.9756,3.2938,9999,9999,9999,700.1,1.86295,1.86774,1.86752,1.86874,1.86954,1.86557,1.8667,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.895,0.2915,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.5,50603.5,1.02783,2.62695,1.54785,2.2998,1.34644,2.36694,32.3991,16.0758,18,501.683,404.814,25.0318,25.9933,30.0013,25.9683,25.9157,20.5946,22.7887,44.681,25.0316,420.5,19.6987,102.485,102.988,6
39,1663713865,1025.40000009537,2022-09-20 17:44:25,17:44:25,5,"a_n_140_127","ozzie",1663713862.2,0.00041809685795935,0.418096857959356,-1.20032691814841,421.745801503499,487.225471078838,43.9782152423892,38.0678530517417,0.0247926557272313,2.75314103733895,0.0246692868762458,0.0154293372000752,0.00015962074799999,25.6730466824604,25.6730466824604,3.30952591563096,54.7154980630186,1.8232449138781,3.33222757431208,1.48628100175285,-18.4380714360076,17.1126803966361,1.32446456628019,-0.0007668523433395,-1.1842058860824,0.374949674620038,-1.20032691814841,429.028789456611,430.466442424242,0.00667829968303383,65.3246983928396,0.418096857959356,19.7587747082076,20.2048736263736,0.00506951106069714,123.489391627365,0,0,1,0,47875,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713862.2,421.7458,420.5146,20.19935,19.75853,415.8517,19.90742,500.0353,90.2168,0.04575369,25.78834,25.00513,999.9,0,0,10005.5,0,0.220656,1.231265,430.4406,428.9908,0.4407877,420.5146,19.75853,1.822321,1.782553,15.97955,15.63463,0.00100013,0,0,0,464.35,0.00100013,-16.3,-1.7,34.8183,37.9874,36.2872,37.8686,36.812,0,0,0,1663713862.9,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.25081292682927,-0.00089477351916403,0.0844692425836362,1,0.433928073170732,-0.0361360557491287,0.00805006151889913,1,2,2,"2/2",2.97383,2.69981,0.0907602,0.0916779,0.0915633,0.0909367,35469.7,38641.9,35348.7,38579.1,45525,50643.2,55241.4,61868.9,1.9974,1.8436,0.0370741,0,24.4036,999.9,50.641,29.517,23.2573,60.2402,43.0248,1,-0.0955285,-0.61451,20.1656,5.20052,12.0076,4.9756,3.294,9999,9999,9999,700.1,1.86295,1.86777,1.86752,1.86874,1.86951,1.86563,1.86667,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.292,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.6,50603.6,1.02783,2.62329,1.54785,2.30103,1.34644,2.31445,32.3991,16.0846,18,502.472,404.703,25.09,25.9933,30.0001,25.9683,25.9157,20.5935,23.0612,44.681,25.0248,420.5,19.6825,102.485,102.989,6
40,1663713870,1030.40000009537,2022-09-20 17:44:30,17:44:30,5,"a_n_140_127","ozzie",1663713867.5,0.00038609635578125,0.386096355781258,-1.2186508438622,421.728779303943,495.062231623603,44.6867296076191,38.0672948261482,0.0228168052627919,2.7527290283838,0.0227122563029584,0.0142045134484535,0.00015962074799999,25.6949617969515,25.6949617969515,3.31383064904348,54.6668020982225,1.82303752220815,3.33481647405058,1.49079312683532,-17.0268492899535,15.8025708647679,1.22346460857167,-0.0006541958659163,-1.22710630411851,0.399459821438518,-1.2186508438622,428.867152625419,430.379060606061,-0.0043311262452648,65.3246983928396,0.386096355781258,19.7305008104716,20.1915692307692,-0.00080787795545575,123.489391627365,0,0,1,0,47897,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713867.5,421.728777777778,420.458777777778,20.1965333333333,19.727,415.834444444445,19.9047111111111,500.146111111111,90.2193333333333,0.0455399555555556,25.8014444444444,25.0182888888889,999.9,0,0,10002.7777777778,0,0.220656,1.27016333333333,430.421888888889,428.919777777778,0.469544666666667,420.458777777778,19.727,1.82211777777778,1.77975555555556,15.9778333333333,15.6101111111111,0.00100013,0,0,0,453.111111111111,0.00100013,-19.6666666666667,-1.66666666666667,34.812,38.0691111111111,36.312,37.9581111111111,36.826,0,0,0,1663713867.7,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.26223634146341,-0.0872113588850168,0.0998461151034393,1,0.43989812195122,0.133267797909408,0.0173602093575034,0,1,2,"1/2",2.97356,2.69938,0.0907558,0.0916952,0.0915043,0.0909622,35469.9,38640.9,35348.8,38578.8,45527.9,50641.3,55241.2,61868.3,1.9978,1.8438,0.0375807,0,24.4057,999.9,50.69,29.527,23.2961,60.3102,43.0889,1,-0.0957317,-0.345272,20.1661,5.20052,12.0064,4.976,3.294,9999,9999,9999,700.1,1.86295,1.8678,1.86752,1.86874,1.86954,1.86557,1.86661,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.895,0.2913,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.7,50603.7,1.02783,2.63306,1.54785,2.2998,1.34644,2.32788,32.3991,16.0758,18,502.737,404.814,25.0785,25.9954,29.9999,25.9683,25.9157,20.5935,23.0612,45.0537,25.006,420.5,19.6854,102.485,102.988,6
41,1663713875,1035.40000009537,2022-09-20 17:44:35,17:44:35,5,"a_n_140_127","ozzie",1663713872.2,0.00036590280697708,0.365902806977081,-1.34475445913265,421.7057016962,509.117377052842,45.9546711387126,38.0645951449375,0.0215776785654538,2.75206714692726,0.02148412935888,0.0134359519558933,0.00015962074799999,25.7048144318518,25.7048144318518,3.31576757175269,54.6282567704702,1.82221698411539,3.33566745827483,1.4935505876373,-16.1363137876893,14.9757541285075,1.15981220203976,-0.00058783639405568,-1.19595573350743,0.363133288864946,-1.34475445913265,428.975886861287,430.468115151515,0.0324294112088063,65.3246983928396,0.365902806977081,19.7529019320377,20.1888021978022,-0.00064092628070658,123.489391627365,0,0,1,0,47573,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713872.2,421.7057,420.4545,20.18777,19.76087,415.8115,19.8963,500.0737,90.21804,0.04537117,25.80575,25.02573,999.9,0,0,9999,0,0.220656,1.251108,430.3945,428.9306,0.4269038,420.4545,19.76087,1.821301,1.782786,15.97081,15.63668,0.00100013,0,0,0,462.2,0.00100013,-21.25,-1.65,34.812,38.1872,36.3811,38.0936,36.8998,0,0,0,1663713872.5,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.24274365853659,-0.109547456445992,0.103186759401986,0,0.440197073170732,0.0617725296167258,0.018482989081447,1,1,2,"1/2",2.97438,2.69938,0.0907514,0.0916633,0.0915119,0.0910485,35469.8,38642.4,35348.6,38579,45527.3,50637.3,55241,61869.3,1.9976,1.8432,0.0375509,0,24.4077,999.9,50.714,29.517,23.294,60.3802,42.8285,1,-0.095813,-0.224728,20.1669,5.20052,12.0052,4.9756,3.294,9999,9999,9999,700.1,1.86295,1.86777,1.86752,1.86871,1.86951,1.8656,1.86664,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.2915,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.8,50603.8,1.02783,2.63184,1.54785,2.2998,1.34644,2.29126,32.377,16.0846,18,502.627,404.481,25.0355,25.9954,30.0001,25.9705,25.9157,20.5975,23.0612,45.0537,24.9789,420.5,19.6777,102.484,102.989,6
42,1663713880,1040.40000009537,2022-09-20 17:44:40,17:44:40,5,"a_n_140_127","ozzie",1663713877.5,0.00035672862444738,0.356728624447383,-1.14706883652282,421.698334764636,496.796239143354,44.8428365347582,38.0641961489842,0.0210246048525161,2.75167828888674,0.0209357666946609,0.0130928045422951,0.00015962074799999,25.7085490342632,25.7085490342632,3.31650201310029,54.6254726326265,1.82225549209757,3.33590796431696,1.49424652100272,-15.7317323381296,14.6001061634426,1.13090767234156,-0.00055888159736561,-1.1020043308329,0.362924938222742,-1.14706883652282,428.9997546176,430.402412121212,0.00028118644062107,65.3246983928396,0.356728624447383,19.7689732441586,20.1875065934066,9.22795889354494e-05,123.489391627365,0,0,1,0,48101,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663713877.5,421.698333333333,420.559777777778,20.1880555555556,19.7614111111111,415.804333333333,19.8965777777778,500.086,90.2183111111111,0.0457307666666667,25.8069666666667,25.0342666666667,999.9,0,0,9996.66666666667,0,0.220656,1.13868555555556,430.386888888889,429.038111111111,0.426646222222222,420.559777777778,19.7614111111111,1.82133444444444,1.78284222222222,15.9711,15.6371666666667,0.00100013,0,0,0,464.888888888889,0.00100013,-21.1111111111111,-1.44444444444444,34.868,38.3331111111111,36.451,38.2427777777778,36.979,0,0,0,1663713877.9,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.23279390243902,-0.144363554006964,0.110552915150102,0,0.438557268292683,-0.085871958188153,0.0201210389006188,1,1,2,"1/2",2.97309,2.69964,0.0907476,0.0916819,0.0915019,0.0908599,35469.5,38641.2,35348.1,38578.6,45527.7,50647.4,55240.8,61868.8,1.9966,1.844,0.0372827,0,24.4077,999.9,50.739,29.517,23.3038,60.1202,42.9087,1,-0.0963415,-0.18634,20.1669,5.20172,12.0088,4.9756,3.2938,9999,9999,9999,700.1,1.86295,1.86774,1.86752,1.86874,1.86951,1.86566,1.86661,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.2913,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,-0.0260113,-0.0225052,0.00262968,-3.50089e-05,-5,1640,1,20,50603.9,50603.8,1.02783,2.61719,1.54785,2.2998,1.34644,2.39502,32.3991,16.0934,18,501.968,404.94,24.9863,25.9976,29.9999,25.9705,25.9178,20.5933,23.3456,45.0537,24.9461,420.5,19.6767,102.484,102.988,6
